,deg from north
2017-04-09T01:45:00Z,288
2017-04-09T01:50:00Z,312
2017-04-09T01:55:00Z,312
2017-04-09T02:00:00Z,326
2017-04-09T02:05:00Z,334
2017-04-09T02:10:00Z,334
2017-04-09T02:15:00Z,334
2017-04-09T02:20:00Z,334
2017-04-09T02:25:00Z,336
2017-04-09T02:30:00Z,354
2017-04-09T02:35:00Z,354
2017-04-09T02:40:00Z,354
2017-04-09T02:45:00Z,354
2017-04-09T02:50:00Z,354
2017-04-09T02:55:00Z,354
2017-04-09T03:00:00Z,354
2017-04-09T03:05:00Z,354
2017-04-09T03:10:00Z,354
2017-04-09T03:15:00Z,354
2017-04-09T03:20:00Z,354
2017-04-09T03:25:00Z,354
2017-04-09T03:30:00Z,354
2017-04-09T03:35:00Z,354
2017-04-09T03:40:00Z,354
2017-04-09T03:45:00Z,354
2017-04-09T03:50:00Z,354
2017-04-09T03:55:00Z,354
2017-04-09T04:00:00Z,354
2017-04-09T04:05:00Z,354
2017-04-09T04:10:00Z,354
2017-04-09T04:15:00Z,354
2017-04-09T04:20:00Z,354
2017-04-09T04:25:00Z,354
2017-04-09T04:30:00Z,354
2017-04-09T04:35:00Z,354
2017-04-09T04:40:00Z,354
2017-04-09T04:45:00Z,354
2017-04-09T04:50:00Z,354
2017-04-09T04:55:00Z,354
2017-04-09T05:00:00Z,354
2017-04-09T05:05:00Z,354
2017-04-09T05:10:00Z,354
2017-04-09T05:15:00Z,354
2017-04-09T05:20:00Z,354
2017-04-09T05:25:00Z,354
2017-04-09T05:30:00Z,243
2017-04-09T05:35:00Z,201
2017-04-09T05:40:00Z,201
2017-04-09T05:45:00Z,201
2017-04-09T05:50:00Z,201
2017-04-09T05:55:00Z,201
2017-04-09T06:00:00Z,201
2017-04-09T06:05:00Z,201
2017-04-09T06:10:00Z,201
2017-04-09T06:15:00Z,201
2017-04-09T06:20:00Z,201
2017-04-09T06:25:00Z,201
2017-04-09T06:30:00Z,201
2017-04-09T06:35:00Z,201
2017-04-09T06:40:00Z,201
2017-04-09T06:45:00Z,201
2017-04-09T06:50:00Z,201
2017-04-09T06:55:00Z,201
2017-04-09T07:00:00Z,201
2017-04-09T07:05:00Z,201
2017-04-09T07:10:00Z,201
2017-04-09T07:15:00Z,201
2017-04-09T07:20:00Z,201
2017-04-09T07:25:00Z,201
2017-04-09T07:30:00Z,201
2017-04-09T07:35:00Z,201
2017-04-09T07:40:00Z,201
2017-04-09T07:45:00Z,201
2017-04-09T07:50:00Z,201
2017-04-09T07:55:00Z,201
2017-04-09T08:00:00Z,201
2017-04-09T08:05:00Z,201
2017-04-09T08:10:00Z,201
2017-04-09T08:15:00Z,201
2017-04-09T08:20:00Z,201
2017-04-09T08:25:00Z,201
2017-04-09T08:30:00Z,201
2017-04-09T08:35:00Z,201
2017-04-09T08:40:00Z,201
2017-04-09T08:45:00Z,201
2017-04-09T08:50:00Z,201
2017-04-09T08:55:00Z,201
2017-04-09T09:00:00Z,201
2017-04-09T09:05:00Z,201
2017-04-09T09:10:00Z,201
2017-04-09T09:15:00Z,201
2017-04-09T09:20:00Z,201
2017-04-09T09:25:00Z,201
2017-04-09T09:30:00Z,201
2017-04-09T09:35:00Z,201
2017-04-09T09:40:00Z,201
2017-04-09T09:45:00Z,201
2017-04-09T09:50:00Z,201
2017-04-09T09:55:00Z,201
2017-04-09T10:00:00Z,201
2017-04-09T10:05:00Z,201
2017-04-09T10:10:00Z,201
2017-04-09T10:15:00Z,201
2017-04-09T10:20:00Z,201
2017-04-09T10:25:00Z,201
2017-04-09T10:30:00Z,201
2017-04-09T10:35:00Z,201
2017-04-09T10:40:00Z,201
2017-04-09T10:45:00Z,201
2017-04-09T10:50:00Z,201
2017-04-09T10:55:00Z,215
2017-04-09T11:00:00Z,344
2017-04-09T11:05:00Z,355
2017-04-09T11:10:00Z,355
2017-04-09T11:15:00Z,355
2017-04-09T11:20:00Z,355
2017-04-09T11:25:00Z,355
2017-04-09T11:30:00Z,0
2017-04-09T11:35:00Z,2
2017-04-09T11:40:00Z,4
2017-04-09T11:45:00Z,6
2017-04-09T11:50:00Z,8
2017-04-09T11:55:00Z,10
2017-04-09T12:00:00Z,10
2017-04-09T12:05:00Z,10
2017-04-09T12:10:00Z,29
2017-04-09T12:15:00Z,140
2017-04-09T12:20:00Z,126
2017-04-09T12:25:00Z,136
2017-04-09T12:30:00Z,90
2017-04-09T12:35:00Z,72
2017-04-09T12:40:00Z,129
2017-04-09T12:45:00Z,145
2017-04-09T12:50:00Z,135
2017-04-09T12:55:00Z,132
2017-04-09T13:00:00Z,121
2017-04-09T13:05:00Z,143
2017-04-09T13:10:00Z,131
2017-04-09T13:15:00Z,146
2017-04-09T13:20:00Z,140
2017-04-09T13:25:00Z,122
2017-04-09T13:30:00Z,145
2017-04-09T13:35:00Z,135
2017-04-09T13:40:00Z,138
2017-04-09T13:45:00Z,150
2017-04-09T13:50:00Z,128
2017-04-09T13:55:00Z,136
2017-04-09T14:00:00Z,146
2017-04-09T14:05:00Z,104
2017-04-09T14:10:00Z,146
2017-04-09T14:15:00Z,139
2017-04-09T14:20:00Z,142
2017-04-09T14:25:00Z,201
2017-04-09T14:30:00Z,181
2017-04-09T14:35:00Z,142
2017-04-09T14:40:00Z,171
2017-04-09T14:45:00Z,219
2017-04-09T14:50:00Z,166
2017-04-09T14:55:00Z,159
2017-04-09T15:00:00Z,159
2017-04-09T15:05:00Z,166
2017-04-09T15:10:00Z,180
2017-04-09T15:15:00Z,160
2017-04-09T15:20:00Z,154
2017-04-09T15:25:00Z,167
2017-04-09T15:30:00Z,194
2017-04-09T15:35:00Z,156
2017-04-09T15:40:00Z,168
2017-04-09T15:45:00Z,192
2017-04-09T15:50:00Z,140
2017-04-09T15:55:00Z,167
2017-04-09T16:00:00Z,198
2017-04-09T16:05:00Z,153
2017-04-09T16:10:00Z,201
2017-04-09T16:15:00Z,197
2017-04-09T16:20:00Z,246
2017-04-09T16:25:00Z,226
2017-04-09T16:30:00Z,202
2017-04-09T16:35:00Z,216
2017-04-09T16:40:00Z,250
2017-04-09T16:45:00Z,213
2017-04-09T16:50:00Z,166
2017-04-09T16:55:00Z,163
2017-04-09T17:00:00Z,156
2017-04-09T17:05:00Z,160
2017-04-09T17:10:00Z,168
2017-04-09T17:15:00Z,215
2017-04-09T17:20:00Z,191
2017-04-09T17:25:00Z,187
2017-04-09T17:30:00Z,184
2017-04-09T17:35:00Z,206
2017-04-09T17:40:00Z,213
2017-04-09T17:45:00Z,140
2017-04-09T17:50:00Z,192
2017-04-09T17:55:00Z,194
2017-04-09T18:00:00Z,227
2017-04-09T18:05:00Z,190
2017-04-09T18:10:00Z,192
2017-04-09T18:15:00Z,244
2017-04-09T18:20:00Z,227
2017-04-09T18:25:00Z,149
2017-04-09T18:30:00Z,248
2017-04-09T18:35:00Z,206
2017-04-09T18:40:00Z,178
2017-04-09T18:45:00Z,192
2017-04-09T18:50:00Z,237
2017-04-09T18:55:00Z,247
2017-04-09T19:00:00Z,166
2017-04-09T19:05:00Z,147
2017-04-09T19:10:00Z,241
2017-04-09T19:15:00Z,208
2017-04-09T19:20:00Z,190
2017-04-09T19:25:00Z,168
2017-04-09T19:30:00Z,234
2017-04-09T19:35:00Z,219
2017-04-09T19:40:00Z,192
2017-04-09T19:45:00Z,174
2017-04-09T19:50:00Z,177
2017-04-09T19:55:00Z,215
2017-04-09T20:00:00Z,222
2017-04-09T20:05:00Z,219
2017-04-09T20:10:00Z,239
2017-04-09T20:15:00Z,195
2017-04-09T20:20:00Z,233
2017-04-09T20:25:00Z,199
2017-04-09T20:30:00Z,166
2017-04-09T20:35:00Z,136
2017-04-09T20:40:00Z,198
2017-04-09T20:45:00Z,230
2017-04-09T20:50:00Z,190
2017-04-09T20:55:00Z,213
2017-04-09T21:00:00Z,146
2017-04-09T21:05:00Z,161
2017-04-09T21:10:00Z,142
2017-04-09T21:15:00Z,204
2017-04-09T21:20:00Z,204
2017-04-09T21:25:00Z,195
2017-04-09T21:30:00Z,163
2017-04-09T21:35:00Z,173
2017-04-09T21:40:00Z,220
2017-04-09T21:45:00Z,157
2017-04-09T21:50:00Z,159
2017-04-09T21:55:00Z,192
2017-04-09T22:00:00Z,177
2017-04-09T22:05:00Z,168
2017-04-09T22:10:00Z,153
2017-04-09T22:15:00Z,161
2017-04-09T22:20:00Z,191
2017-04-09T22:25:00Z,178
2017-04-09T22:30:00Z,183
2017-04-09T22:35:00Z,159
2017-04-09T22:40:00Z,146
2017-04-09T22:45:00Z,131
2017-04-09T22:50:00Z,156
2017-04-09T22:55:00Z,159
2017-04-09T23:00:00Z,160
2017-04-09T23:05:00Z,142
2017-04-09T23:10:00Z,143
2017-04-09T23:15:00Z,139
2017-04-09T23:20:00Z,160
2017-04-09T23:25:00Z,160
2017-04-09T23:30:00Z,125
2017-04-09T23:35:00Z,126
2017-04-09T23:40:00Z,107
2017-04-09T23:45:00Z,105
2017-04-09T23:50:00Z,128
