,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s
27/02/2017 21:00,0,0,4.84537037,89.95,6.36712963,127.1666667,0.044704
27/02/2017 22:00,0,0,4.845833333,89.94166667,6.369444445,125,0
27/02/2017 23:00,0,0,4.876851852,89.9,6.407407407,125,0
28/02/2017 0:00,0,0,4.679166667,89.39166667,6.288888889,125,0
28/02/2017 1:00,0,0,4.56712963,90.25833333,6.036111111,125,0
28/02/2017 2:00,0,0,4.866666667,89.55833333,6.452777778,125,0
28/02/2017 3:00,0,0,4.853703704,89.20833333,6.497222222,103.75,0
28/02/2017 4:00,0,0,4.547222222,89.73333333,6.099537037,82.91666667,0.067056
28/02/2017 5:00,0,0,3.783333333,91.775,5.005092593,94,0
28/02/2017 6:00,0,0,3.462962963,93.16666667,4.468055556,94,0
28/02/2017 7:00,0,0,3.105092593,94.14166667,3.95787037,94,0.022352
28/02/2017 8:00,19.87619941,357.6020008,4.196759259,92.725,5.281018518,91.66666667,0
28/02/2017 9:00,102.4201024,106.2232612,5.091666667,86.425,7.201388889,80.33333333,0.022352
28/02/2017 10:00,172.5310549,64.18312388,5.133267343,73.525,9.645833333,132.5833333,0.287915051
28/02/2017 11:00,230.842079,205.0251057,5.914418116,66.36666667,11.98657407,132,0.673220945
28/02/2017 12:00,157.6696182,3.971483381,6.199537037,63.5,12.94861111,123.6666667,0.886629333
28/02/2017 13:00,119.902685,0.635809387,6.87037037,63.4,13.67916667,151,0.484293333
28/02/2017 14:00,164.4213777,2.84449774,7.235185185,61.325,14.5787037,174,1.851490667
28/02/2017 15:00,121.179603,1.747472843,7.599074074,64.45,14.19814815,185.9166667,1.993053333
28/02/2017 16:00,125.3389566,9.671093457,8.386111111,70.79166667,13.57592593,189.5833333,2.57048
28/02/2017 17:00,72.20453994,17.98263181,9.02037037,74.625,13.42638889,198.25,1.244261333
28/02/2017 18:00,16.37786428,3.90078272,9.729166667,79.30833333,13.2212963,174.3333333,1.400725333
28/02/2017 19:00,0,0,10.09398148,82.075,13.06898148,163.25,1.885018667
28/02/2017 20:00,0,0,10.48518519,84.325,13.05601852,170,1.762082667
28/02/2017 21:00,0,0,11.1212963,89.125,12.85787037,189.1666667,1.639146667
28/02/2017 22:00,0,0,12.02731481,90.78333333,13.48564815,206.5,1.616794667
28/02/2017 23:00,0,0,12.06111111,90.10833333,13.63842593,175.25,1.631696
1/03/2017 0:00,0,0,12.20092593,89.35,13.90787037,179.6666667,1.400725333
1/03/2017 1:00,0,0,12.69027778,88.83333333,14.49305556,192.9166667,1.929722667
1/03/2017 2:00,0,0,13.47777778,88.8,15.29861111,209.9166667,2.604008
1/03/2017 3:00,0,0,13.86296296,88.61666667,15.72175926,201.0833333,2.201672
1/03/2017 4:00,0,0,13.9212963,89.11666667,15.69212963,178.0833333,1.903645333
1/03/2017 5:00,0,0,13.99166667,91.80833333,15.30601852,191.75,1.635421333
1/03/2017 6:00,0,0,14.56064815,98.65833333,14.75092592,200.6666667,1.426802667
1/03/2017 7:00,0,0,14.22037037,96.24166667,14.79814815,203.75,3.207512
1/03/2017 8:00,3.992927522,0.468033554,13.75509259,91.925,15.04212963,200.3333333,3.233589333
1/03/2017 9:00,19.90334903,0.407804836,13.56898148,93.575,14.57777778,274.0833333,2.071285333
1/03/2017 10:00,41.39266549,0.431169189,11.84722222,93.16666667,12.91111111,277.5833333,0.44704
1/03/2017 11:00,17.48815099,0.018298269,11.73657407,97.76666667,12.06435185,221.5833333,0.528997333
1/03/2017 12:00,80.41502427,0.257197366,11.93009283,97.99166788,12.22546274,232.4166667,2.17559462
1/03/2017 13:00,159.8072022,2.464394165,11.85416665,93.35833453,12.89027766,172.1666667,1.851490667
1/03/2017 14:00,220.922329,83.70128214,11.78657407,86.00833333,14.08981482,199.9166667,2.983992
1/03/2017 15:00,139.0914202,717.7679859,11.66388889,73.41666667,16.42314815,217.0833333,4.086690667
1/03/2017 16:00,110.3356804,56.40867054,11.33611111,72.05,16.36759259,235.5,4.325112
1/03/2017 17:00,94.27930642,179.3374507,11.48009259,73.51666667,16.20277778,229.5,3.609848
1/03/2017 18:00,31.5788195,377.7040835,11.41759259,75.675,15.68611111,225.25,2.391664
1/03/2017 19:00,0,0,10.28842593,77.05,14.2462963,254.5,4.537456
1/03/2017 20:00,0,0,7.0125,69.78333333,12.37962963,281.0833333,5.893477333
1/03/2017 21:00,0,0,4.030092593,63.44166667,10.67453704,278.75,6.694424
1/03/2017 22:00,0,0,3.218055556,69.39166667,8.49537037,278,5.900928
1/03/2017 23:00,0,0,0.761111111,61.64166667,7.689814815,276.9166667,5.226642667
2/03/2017 0:00,0,0,0.121296296,65.6,6.116666667,274.0833333,5.263896
2/03/2017 1:00,0,0,0.815277778,75.29166667,4.837962963,269.0833333,4.459224
2/03/2017 2:00,0,0,-0.799074074,70.25833333,4.130555556,274.6666667,5.833872
2/03/2017 3:00,0,0,-0.758333333,85.73333333,1.411111111,279.4166667,6.340517333
2/03/2017 4:00,0,0,-3.191666667,72.375,1.241666667,279.8333333,5.576824
2/03/2017 5:00,0,0,-4.101455088,70.63928544,0.618055704,285.7619048,4.420906302
2/03/2017 6:00,0,0,-4.74854507,71.31071336,-0.186110861,283.1547618,4.341077755
2/03/2017 7:00,0,0,-4.118981481,74.55833333,-0.144444444,279.9166667,3.755136
2/03/2017 8:00,12.13777576,1.701378443,-4.209722222,72.94166667,0.063888889,280.3333333,4.407069333
2/03/2017 9:00,93.31380864,41.23666246,-3.5,76.55833333,0.130555556,284.75,3.587496
2/03/2017 10:00,170.0279815,112.9678731,-3.721759259,71.525,0.843055556,283.5,3.330448
2/03/2017 11:00,186.5730514,161.4805531,-4.444444444,65.675,1.285648148,283.25,3.859445333
2/03/2017 12:00,248.7105575,425.0589289,-5.726388889,57.05833333,1.875462963,286.9166667,4.328837333
2/03/2017 13:00,253.416826,447.9538535,-5.755787037,55.09583333,2.328703704,286.6666667,3.984244
2/03/2017 14:00,274.1563475,122.8207175,-5.37037037,55.65,2.6,285.6666667,3.591221333
2/03/2017 15:00,216.2030943,44.45023299,-5.355555556,54.69166667,2.8625,288.1666667,3.077125333
2/03/2017 16:00,85.74371039,1.92077901,-4.919444445,58.59166667,2.380092593,289.3333333,3.267117333
2/03/2017 17:00,89.62813157,103.5470059,-3.290277778,70.25833333,1.5375,287.5833333,2.704592
2/03/2017 18:00,38.12751981,99.36870124,-3.727777778,68.625,1.409259259,281.3333333,2.894584
2/03/2017 19:00,0,0,-4.170833333,65.94166667,1.507407407,291.5833333,1.579541333
2/03/2017 20:00,0,0,-3.461111111,76.53333333,0.181944444,305.6666667,1.326218667
2/03/2017 21:00,0,0,-3.858333333,77.34166667,-0.378703704,309.6666667,1.221909333
2/03/2017 22:00,0,0,-3.980092593,81.85,-1.2625,314,1.009565333
2/03/2017 23:00,0,0,-3.397685185,87.3,-1.558333333,310.3333333,0.465666667
3/03/2017 0:00,0,0,-3.774537037,83.45833333,-1.332407407,309.1666667,0.193717333
3/03/2017 1:00,0,0,-3.717592593,83.8,-1.32962963,278,0.741341333
3/03/2017 2:00,0,0,-3.872222222,82.675,-1.300925926,279.25,1.888744
3/03/2017 3:00,0,0,-5.708333333,73.85,-1.643981482,278.5,3.982381333
3/03/2017 4:00,0,0,-6.3625,73.78333333,-2.303240741,282.3333333,3.624749333
3/03/2017 5:00,0,0,-6.081944445,76.975,-2.585648148,283.25,2.030306667
3/03/2017 6:00,0,0,-7.718981481,67.725,-2.573148148,283.5833333,2.577930667
3/03/2017 7:00,0,0,-8.563425926,64.19166667,-2.740277778,280.9166667,3.773762667
3/03/2017 8:00,39.7635341,71.50462915,-8.805555556,63.64166667,-2.881018519,284.9166667,3.311821333
3/03/2017 9:00,90.97175739,456.6009974,-8.700925926,63.28333333,-2.694444444,279.3333333,3.777488
3/03/2017 10:00,178.8928413,163.1403544,-8.659722222,61.10833333,-2.177777778,279.3333333,3.818466667
3/03/2017 11:00,224.2545959,50.16725527,-8.814351852,58.08333333,-1.651388889,278.0833333,3.840818667
3/03/2017 12:00,265.5430568,223.2320666,-9.149074074,52.575,-0.647685185,282.1666667,4.783328
3/03/2017 13:00,215.1557617,275.2153087,-7.918055556,62.025,-1.407407408,286.1666667,5.096256
3/03/2017 14:00,179.3338805,303.3094439,-6.99212963,66.3625,-1.509027778,301.7916667,3.160945333
3/03/2017 15:00,240.1367203,187.8780236,-9.408796297,53.375,-1.133796296,292,3.896698667
3/03/2017 16:00,167.165429,203.8136394,-9.734259259,56.30833333,-2.205092593,292.1666667,3.878072
3/03/2017 17:00,96.16885383,262.45295,-10.11064815,55.68333333,-2.465277778,298.0833333,2.644986667
3/03/2017 18:00,38.42988064,129.2184474,-10.44537037,57.74166667,-3.306944444,299.5,2.231474667
3/03/2017 19:00,0,0,-10.84398148,57.26666667,-3.622685185,297.0833333,1.970701333
3/03/2017 20:00,0,0,-10.74027778,60.08333333,-4.146759259,310.3333333,0.756242667
3/03/2017 21:00,0,0,-10.38333333,62.9,-4.382870371,308.9166667,0.361357333
3/03/2017 22:00,0,0,-10.48703704,62.60833333,-4.428240741,298.5,0.189992
3/03/2017 23:00,0,0,-10.37314815,62.85,-4.358796296,292,0.022352
4/03/2017 0:00,0,0,-10.03009259,66.575,-4.761111111,176.25,0
4/03/2017 1:00,0,0,-9.977314815,68.06666667,-4.997685185,190.75,0.212344
4/03/2017 2:00,0,0,-9.87037037,68.81666667,-5.031018519,206.8333333,0.193717333
4/03/2017 3:00,0,0,-9.845833334,66.89166667,-4.631481481,281.25,2.238925333
4/03/2017 4:00,0,0,-10.19398148,66.84166667,-4.987962963,279.9166667,2.365586667
4/03/2017 5:00,0,0,-10.19907408,67.63333333,-5.147685185,286.5833333,1.162304
4/03/2017 6:00,0,0,-10.16064815,68.4,-5.25462963,279.8333333,0.510370667
4/03/2017 7:00,0,0,-10.19907407,70.18333333,-5.630092593,271,0.16764
4/03/2017 8:00,32.93390058,282.0561443,-9.9,68.8,-5.056944444,261.25,1.203282667
4/03/2017 9:00,68.70366371,695.5408456,-9.540740741,64.64166667,-3.855555556,301.25,0.804672
4/03/2017 10:00,112.972129,680.656707,-9.473148148,59.76666667,-2.734722222,299,1.17348
4/03/2017 11:00,155.6800767,671.0816126,-10.01064815,54.51666667,-2.065277778,299.25,1.6764
4/03/2017 12:00,137.1160689,833.6046958,-10.35092593,49.31666667,-1.074074074,293.8333333,1.970701333
4/03/2017 13:00,105.7197347,943.1537023,-11.12407407,43.075,-0.049074074,312.4166667,2.220298667
4/03/2017 14:00,102.9222397,920.5361896,-11.2662037,41.04166667,0.4375,273.3333333,2.410290667
4/03/2017 15:00,95.05755877,898.9216738,-10.66481481,40.38333333,1.32962963,281.1666667,1.739730667
4/03/2017 16:00,80.37815594,856.9071379,-10.54074074,39.75833333,1.678703704,303.8333333,1.430528
4/03/2017 17:00,59.05662629,771.8366155,-10.64861111,40.23333333,1.39537037,270.0833333,1.404450667
4/03/2017 18:00,24.54896862,602.3649201,-10.85509259,42.1,0.540740741,288.5833333,1.281514667
4/03/2017 19:00,0,0,-11.2287037,46.46666667,-1.216203704,210.9166667,0.819573333
4/03/2017 20:00,0,0,-11.06342593,49.90833333,-2.010648148,81.91666667,0.283125333
4/03/2017 21:00,0,0,-11,51.99166667,-2.494444444,32.08333333,0.298026667
4/03/2017 22:00,0,0,-11.18101852,52.83333333,-2.906018519,63.41666667,0.171365333
4/03/2017 23:00,0,0,-11.47314815,54.025,-3.516203704,60.25,0.257048
5/03/2017 0:00,0,0,-11.59074074,56.65833333,-4.273611111,75.08333333,0.342730667
5/03/2017 1:00,0,0,-12.48935185,56.29166667,-5.143055556,71.75,0.420962667
5/03/2017 2:00,0,0,-12.70555556,57.775,-5.714814815,77.83333333,0.197442667
5/03/2017 3:00,0,0,-12.75,59.84166667,-6.223148148,77.25,0.152738667
5/03/2017 4:00,0,0,-13.09537037,60.73333333,-6.783333333,71.91666667,0.175090667
5/03/2017 5:00,0,0,-13.30833333,60.9,-7.038888889,85.58333333,0.067056
5/03/2017 6:00,0,0,-13.76851852,60.79166667,-7.502777778,83.16666667,0.089408
5/03/2017 7:00,0,0,-13.80555556,61.01666667,-7.588888889,67.5,0
5/03/2017 8:00,30.85744516,354.130737,-13.18935185,56.80833333,-5.997222222,68.33333333,0
5/03/2017 9:00,77.03344923,659.8005686,-12.75138889,49.85833333,-3.808796296,86.08333333,0.044704
5/03/2017 10:00,119.7107842,669.0959567,-12.5037037,42.775,-1.473148148,93.25,0.379984
5/03/2017 11:00,113.4141463,833.1819768,-12.65324074,34.91666667,1.147685185,83.75,0.737616
5/03/2017 12:00,125.3773791,848.3261691,-12.29537037,30.95,3.225925926,81.33333333,0.610954667
5/03/2017 13:00,127.9480533,857.3297806,-12.10138889,26.84166667,5.481018519,92.25,0.555074667
5/03/2017 14:00,125.7035796,846.9839081,-11.53611111,25.70833333,6.759722222,95.91666667,0.637032
5/03/2017 15:00,137.0017158,743.4612687,-11.5587963,24.34166667,7.523611111,97.83333333,0.987213333
5/03/2017 16:00,131.5886699,608.0949013,-10.38148148,24.625,8.736111111,80.25,0.569976
5/03/2017 17:00,85.4906822,581.2059088,-9.752777778,25.95833333,8.696759259,119.8333333,0.610954667
5/03/2017 18:00,35.93136989,415.4035466,-9.275,27.89166667,8.194444444,85.75,0.596053333
5/03/2017 19:00,0,0,-8.923611111,31.51666667,6.812962963,88.91666667,0.409786667
5/03/2017 20:00,0,0,-8.205555556,35.4,5.946759259,74.58333333,0.044704
5/03/2017 21:00,0,0,-7.134259259,41.5,4.857870371,83,0
5/03/2017 22:00,0,0,-6.237499801,44.81666667,4.729166722,80,0
5/03/2017 23:00,0,0,-5.7125,45.775,5.002777778,70.25,0
6/03/2017 0:00,0,0,-5.227777778,47.15,5.10787037,67.91666667,0
6/03/2017 1:00,0,0,-5.343055556,48.56666667,4.559722222,23.91666667,0
6/03/2017 2:00,0,0,-4.872685185,51.63333333,4.193518518,30.91666667,0
6/03/2017 3:00,0,0,-4.625925926,52.96666667,4.097685185,41,0
6/03/2017 4:00,0,0,-4.257870371,54.35,4.124074074,41,0
6/03/2017 5:00,0,0,-3.522222222,56.2,4.435185185,45.5,0
6/03/2017 6:00,0,0,-2.468981482,56.95833333,5.367592593,88,0
6/03/2017 7:00,0,0,-1.445833333,57.73333333,6.2625,146.8333333,0
6/03/2017 8:00,17.3957531,6.23153905,-0.591203704,55.76666667,7.679629629,144.6666667,0.063330667
6/03/2017 9:00,58.37402204,3.85617364,4.750462963,75.175,8.996296297,228.4166667,1.303866667
6/03/2017 10:00,81.81614776,1.149811684,7.891666667,90.55833333,9.347685185,174.3333333,0.081957333
6/03/2017 11:00,137.4364947,2.386693665,7.302314815,80.39166667,10.54953704,149.75,0.175090667
6/03/2017 12:00,187.5649233,4.070443142,4.792592593,61.8,11.93194444,174.0833333,0.406061333
6/03/2017 13:00,233.3989633,9.673476692,4.677314815,55.68333333,13.33796296,194,0.763693333
6/03/2017 14:00,125.9650382,0.88678839,4.756481481,54.1,13.86898148,209.25,1.553464
6/03/2017 15:00,72.04683584,0.209203107,5.314351852,57.325,13.6,204.75,1.17348
6/03/2017 16:00,41.51359651,0.182742219,7.31712963,68.70833333,12.92916667,209.6666667,1.426802667
6/03/2017 17:00,31.78632663,0.645018313,8.020833333,77.34166667,11.86527778,173.6666667,0.927608
6/03/2017 18:00,10.03495586,1.419355594,8.753240741,87.325,10.76666667,155.5833333,0.547624
6/03/2017 19:00,0,0,9.037037037,92.61666667,10.16944444,151.5833333,0.361357333
6/03/2017 20:00,0,0,9.30787037,94.60833333,10.12453704,162.0833333,0.465666667
6/03/2017 21:00,0,0,9.615277778,95.49166667,10.29398148,156.25,0.551349333
6/03/2017 22:00,0,0,9.856481482,96.16666667,10.43101852,155.4166667,0.528997333
6/03/2017 23:00,0,0,10.06018518,96.84166667,10.52916667,159.5,0.417237333
7/03/2017 0:00,0,0,10.21759259,97.26666667,10.62175926,154.9166667,0.339005333
7/03/2017 1:00,0,0,10.37222222,97.26666667,10.77731481,158.25,0.543898667
7/03/2017 2:00,0,0,10.45,97.05,10.8875,155.5,0.383709333
7/03/2017 3:00,0,0,10.45462963,96.475,10.98009259,153.4166667,0.715264
7/03/2017 4:00,0,0,10.47685185,94.1,11.37824074,168.3333333,0.901530667
7/03/2017 5:00,0,0,10.29351852,91.075,11.68796296,165.0833333,0.402336
7/03/2017 6:00,0,0,10.21111111,88.775,11.99259259,158,0.990938667
7/03/2017 7:00,0,0,10,84.75833333,12.48148148,167.6666667,0.923882667
7/03/2017 8:00,37.84673292,21.80306441,9.944444444,81.825,12.96342593,168.9166667,0.886629333
7/03/2017 9:00,101.133013,182.5584004,10.13287037,77.05,14.08472222,175,1.240536
7/03/2017 10:00,164.1496112,132.0268247,10.29212963,71.05,15.5037037,201.9166667,1.121325333
7/03/2017 11:00,105.9732039,1.757011145,9.985648149,65.86666667,16.36944444,223.8333333,2.84988
7/03/2017 12:00,178.0289531,4.915973555,10.68564815,75.06666497,15.06574099,211.9166667,3.147906681
7/03/2017 13:00,153.0357813,6.433422339,11.16203704,80.96666667,14.38888889,204.6666667,3.319272
7/03/2017 14:00,91.79880516,0.325049125,11.5212963,90.55833333,13.0162037,180.5833333,2.171869333
7/03/2017 15:00,37.53807705,0.042172439,11.62222222,91.83333333,12.90277778,182.5,1.568365333
7/03/2017 16:00,87.64126604,2.792976315,11.79027778,93.3,12.83287037,167.0833333,1.758357333
7/03/2017 17:00,71.64698232,6.940723833,11.87037037,92.575,13.03240741,184.0833333,1.974426667
7/03/2017 18:00,11.28802081,1.110309275,11.74953704,91.64166667,13.0662037,174.1666667,1.713653333
7/03/2017 19:00,0,0,11.78148148,92.475,12.9587963,171.3333333,1.654048
7/03/2017 20:00,0,0,11.7162037,92.01666667,12.96898148,172.3333333,1.404450667
7/03/2017 21:00,0,0,11.88703704,92.33333333,13.08657407,180.5,1.553464
7/03/2017 22:00,0,0,10.21342593,94.04166667,11.12685185,233.9166667,2.853605333
7/03/2017 23:00,0,0,5.965740741,93.48333333,6.939351852,302.4166667,3.084576
8/03/2017 0:00,0,0,4.514814815,91.55,5.780092593,300.6666667,2.164418667
8/03/2017 1:00,0,0,4.613888889,93.975,5.503703704,224.5833333,0.339005333
8/03/2017 2:00,0,0,4.658796296,95.00833333,5.388888889,197.6666667,0.655658667
8/03/2017 3:00,0,0,4.736574074,94.95,5.475,200.25,0.651933333
8/03/2017 4:00,0,0,4.264814815,92.58333333,5.366203704,234.25,0.800946667
8/03/2017 5:00,0,0,3.434259259,88.89166667,5.1125,235.75,0.953685333
8/03/2017 6:00,0,0,2.749074074,86.24166667,4.849537037,234.5,1.303866667
8/03/2017 7:00,0,0,2.177314815,84.00833333,4.641203704,228.4166667,1.616794667
8/03/2017 8:00,37.20778077,381.0322214,2.281018519,81.225,5.236111111,226.6666667,1.810512
8/03/2017 9:00,73.3929259,702.7493319,2.397089972,72.50833333,7.006084482,236.5357145,2.556110842
8/03/2017 10:00,157.0842538,498.2880943,1.629299134,61.53333333,8.620304125,256.7976188,3.251683758
8/03/2017 11:00,128.4616548,792.7812754,0.948148148,53.48333333,9.95787037,263.8333333,3.900424
8/03/2017 12:00,123.4831066,864.2621687,-0.150925926,45.74166667,11.11527778,270.5,4.090416
8/03/2017 13:00,181.4300793,721.1147838,-2.415277778,36.88333333,11.86944445,262.1666667,4.660392
8/03/2017 14:00,137.2928046,827.6472252,-4.193518519,30.825,12.5837963,274.25,5.848773333
8/03/2017 15:00,103.7984398,878.7786963,-4.923611111,28.2,13.06388889,264.5,5.81152
8/03/2017 16:00,89.58625213,830.097696,-4.292592593,28.25,13.76805556,261.0833333,4.697645333
8/03/2017 17:00,66.64816628,745.5064023,-4.086574074,28.80833333,13.70324074,262.3333333,4.909989333
8/03/2017 18:00,29.75353679,622.7620682,-3.987037037,29.74166667,13.33055556,268.6666667,4.846658667
8/03/2017 19:00,0,0,-3.746759259,32.06666667,12.46064815,257.75,3.434757333
8/03/2017 20:00,0,0,-3.346296296,33.93333333,12.04907407,265.9166667,2.790274667
8/03/2017 21:00,0,0,-3.249074074,34.83333333,11.76481481,276.3333333,3.904149333
8/03/2017 22:00,0,0,-3.243981482,35.825,11.34537037,274.8333333,3.565144
8/03/2017 23:00,0,0,-2.958333333,37.86666667,10.8337963,275.6666667,3.069674667
9/03/2017 0:00,0,0,-2.719444444,39.53833356,10.4512036,276.55,2.741845333
9/03/2017 1:00,0,0,-2.586111111,41.67833333,9.812685186,255.8666667,1.627970656
9/03/2017 2:00,0,0,-2.347222222,43.86666667,9.3125,246.4166667,1.575816
9/03/2017 3:00,0,0,-2.15787037,45.4,9.012962963,258.6666667,1.221909333
9/03/2017 4:00,0,0,-2.084259259,46.61666667,8.701388889,278.4166667,1.531112
9/03/2017 5:00,0,0,-2.16712963,47.88333333,8.218055555,274.9166667,1.218184
9/03/2017 6:00,0,0,-2.30462963,49.99166667,7.434722222,251.8333333,0.890354667
9/03/2017 7:00,1.037930349,2.969486809,-2.668518519,50.15,6.999074074,255.5833333,1.281514667
9/03/2017 8:00,46.04755674,309.5908831,-2.825462963,49,7.178240741,258.25,1.743456
9/03/2017 9:00,86.7445733,619.0435142,-3.814351852,42.63333333,8.155555555,279.5833333,2.794
9/03/2017 10:00,110.1701754,745.3280659,-6.277314815,33.56666667,8.891666667,285.0833333,3.289469333
9/03/2017 11:00,125.9486375,803.9362277,-6.149074074,30.41666667,10.51296296,291,2.201672
9/03/2017 12:00,132.7826271,838.1226891,-6.002314815,28.75833333,11.51574074,287.9166667,2.410290667
9/03/2017 13:00,126.8308636,878.7525098,-5.29212963,28.79166667,12.31898148,282.6666667,3.319272
9/03/2017 14:00,136.2279928,826.6365821,-3.971759259,29.6,13.41851852,280.8333333,3.147906667
9/03/2017 15:00,131.136311,781.756157,-3.535185185,29.25833333,14.10138889,279,3.386328
9/03/2017 16:00,140.3405827,570.3193454,-2.938888889,29.25833333,14.78981482,287.3333333,2.600282667
9/03/2017 17:00,110.8391203,248.0892696,-3.203240741,29.70833333,14.2375,293,1.996778667
