,f,c
2017-01-02T21:20:00Z,94.01963,34.45535
2017-01-02T21:25:00Z,93.3957443,34.10874683
2017-01-02T21:30:00Z,92.7620239,33.75667994
2017-01-02T21:35:00Z,92.65355,33.69641667
2017-01-02T21:40:00Z,93.519455,34.177475
2017-01-02T21:45:00Z,94.4004,34.66688889
2017-01-02T21:50:00Z,95.66793,35.37107222
2017-01-02T21:55:00Z,93.93031,34.40572778
2017-01-02T22:00:00Z,93.1327744,33.96265244
2017-01-02T22:05:00Z,92.4006653,33.55592517
2017-01-02T22:10:00Z,93.1475,33.97083333
2017-01-02T22:15:00Z,93.4189148,34.12161933
2017-01-02T22:20:00Z,94.534935,34.74163056
2017-01-02T22:25:00Z,95.7487946,35.415997
2017-01-02T22:30:00Z,94.07627,34.48681667
2017-01-02T22:35:00Z,92.84147,33.80081667
2017-01-02T22:40:00Z,92.10789,33.39327222
2017-01-02T22:45:00Z,93.04962,33.91645556
2017-01-02T22:50:00Z,93.61144,34.22857778
2017-01-02T22:55:00Z,94.0729141,34.48495228
2017-01-02T23:00:00Z,95.63922,35.35512222
2017-01-02T23:05:00Z,94.23114,34.57285556
2017-01-02T23:10:00Z,93.31806,34.06558889
2017-01-02T23:15:00Z,92.60155,33.66752778
2017-01-02T23:20:00Z,92.82721,33.79289444
2017-01-02T23:25:00Z,93.83804,34.35446667
2017-01-02T23:30:00Z,95.29933,35.16629444
2017-01-02T23:35:00Z,94.5461349,34.74785272
2017-01-02T23:40:00Z,94.465744,34.70319111
2017-01-02T23:45:00Z,93.29983,34.05546111
2017-01-02T23:50:00Z,93.21354,34.00752222
2017-01-02T23:55:00Z,93.7495041,34.30528006
2017-01-03T00:00:00Z,93.94281,34.41267222
2017-01-03T00:05:00Z,94.1792145,34.54400806
2017-01-03T00:10:00Z,95.4738,35.26322222
2017-01-03T00:15:00Z,95.1366653,35.07592517
2017-01-03T00:20:00Z,94.09777,34.49876111
2017-01-03T00:25:00Z,92.58539,33.65855
2017-01-03T00:30:00Z,94.37617,34.65342778
2017-01-03T00:35:00Z,94.2554,34.58633333
2017-01-03T00:40:00Z,95.27467,35.15259444
2017-01-03T00:45:00Z,96.19276,35.66264444
2017-01-03T00:50:00Z,125.210579,51.783655
2017-01-03T00:55:00Z,118.227592,47.90421778
2017-01-03T01:00:00Z,128.447433,53.58190722
2017-01-03T01:05:00Z,109.145668,42.85870444
2017-01-03T01:10:00Z,104.634743,40.352635
2017-01-03T01:15:00Z,101.400749,38.55597167
2017-01-03T01:20:00Z,98.39832,36.88795556
2017-01-03T01:25:00Z,95.73912,35.41062222
2017-01-03T01:30:00Z,93.48045,34.15580556
2017-01-03T01:35:00Z,91.41273,33.00707222
2017-01-03T01:40:00Z,89.5999756,31.99998644
