Time,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,,
2017-01-02T07:15:00Z,0,0,0.322222222,83.6,2.822222222,45,0,,
2017-01-02T07:20:00Z,0,0,0.5,83.7,2.983333333,21,0,,
2017-01-02T07:25:00Z,0,0,0.577777778,83.7,3.061111111,22,0,,
2017-01-02T07:30:00Z,0,0,0.5,83.7,2.983333333,55,0,,
2017-01-02T07:35:00Z,0,0,0.522222222,84,2.955555556,72,0,,
2017-01-02T07:40:00Z,0,0,0.522222222,84.3,2.905555556,65,0,,
2017-01-02T07:45:00Z,0,0,0.65,84.6,2.983333333,58,0,,
2017-01-02T07:50:00Z,0,0,0.772222222,84.9,3.061111111,58,0,,
2017-01-02T07:55:00Z,0,0,0.95,85.5,3.144444444,56,0,,
2017-01-02T08:00:00Z,0,0,1.111111111,86.2,3.194444444,49,0,,
2017-01-02T08:05:00Z,0,0,1.15,86.6,3.166666667,24,0,,
2017-01-02T08:10:00Z,0,0,1.111111111,87,3.061111111,4,0,,
2017-01-02T08:15:00Z,0,0,1.088888889,87,3.033333333,11,0,,
2017-01-02T08:20:00Z,0,0,1.172222222,87.2,3.088888889,11,0,,
2017-01-02T08:25:00Z,0,0,1.277777778,87.4,3.166666667,11,0,,
2017-01-02T08:30:00Z,0,0,1.477777778,88,3.272222222,11,0,,
2017-01-02T08:35:00Z,0,0,1.661111111,88.8,3.327777778,11,0,,
2017-01-02T08:40:00Z,0,0,1.711111111,89.3,3.3,11,0,,
2017-01-02T08:45:00Z,0,0,1.811111111,89.8,3.327777778,11,0,,
2017-01-02T08:50:00Z,0,0,1.872222222,90.3,3.3,11,0,,
2017-01-02T08:55:00Z,0,0,2,90.8,3.355555556,11,0,,
2017-01-02T09:00:00Z,0,0,2.25,91.6,3.483333333,11,0,,
2017-01-02T09:05:00Z,0,0,2.238888889,91.9,3.433333333,11,0,,
2017-01-02T09:10:00Z,0,0,2.4,92.4,3.511111111,11,0,,
2017-01-02T09:15:00Z,0,0,2.477777778,92.6,3.566666667,11,0,,
2017-01-02T09:20:00Z,0,0,2.538888889,93,3.566666667,11,0,,
2017-01-02T09:25:00Z,0,0,2.611111111,93.3,3.588888889,337,0,,
2017-01-02T09:30:00Z,0,0,2.8,93.7,3.722222222,305,0,,
2017-01-02T09:35:00Z,0,0,2.938888889,93.9,3.827777778,305,0,,
2017-01-02T09:40:00Z,0,0,3.25,94.1,4.116666667,312,0,,
2017-01-02T09:45:00Z,0,0,3.522222222,94.3,4.35,125,0,,
2017-01-02T09:50:00Z,0,0,3.6,94.7,4.377777778,226,0,,
2017-01-02T09:55:00Z,0,0,3.977777778,95,4.716666667,243,0,,
2017-01-02T10:00:00Z,0,0,4.45,95.2,5.155555556,105,0,,
2017-01-02T10:05:00Z,0,0,4.572222222,95.3,5.255555556,88,0,,
2017-01-02T10:10:00Z,0,0,4.688888889,95.4,5.361111111,37,0,,
2017-01-02T10:15:00Z,0,0,4.822222222,95.6,5.461111111,21,0,,
2017-01-02T10:20:00Z,0,0,4.788888889,95.6,5.438888889,31,0,,
2017-01-02T10:25:00Z,0,0,4.811111111,95.7,5.438888889,72,0,,
2017-01-02T10:30:00Z,0,0,4.788888889,95.9,5.383333333,97,0,,
2017-01-02T10:35:00Z,0,0,4.827777778,96,5.411111111,98,0,,
2017-01-02T10:40:00Z,0,0,4.877777778,96.2,5.438888889,97,0,,
2017-01-02T10:45:00Z,0,0,4.961111111,96.4,5.488888889,65,0,,
2017-01-02T10:50:00Z,0,0,5.011111111,96.5,5.511111111,65,0,,
2017-01-02T10:55:00Z,0,0,5.061111111,96.5,5.566666667,87,0,,
2017-01-02T11:00:00Z,0,0,5.1,96.6,5.588888889,77,0,,
2017-01-02T11:05:00Z,0,0,5.161111111,96.7,5.644444444,56,0,,
2017-01-02T11:10:00Z,0,0,5.227777778,96.8,5.694444444,67,0,,
2017-01-02T11:15:00Z,0,0,5.272222222,96.9,5.716666667,88,0,,
2017-01-02T11:20:00Z,0,0,5.35,96.9,5.794444444,102,0,,
2017-01-02T11:25:00Z,0,0,5.388888889,97,5.822222222,117,0,,
2017-01-02T11:30:00Z,0,0,5.5,97.1,5.922222222,84,0,,
2017-01-02T11:35:00Z,0,0,5.411111111,97,5.844444444,95,0.268224,,
2017-01-02T11:40:00Z,0,0,5.522222222,97.2,5.922222222,100,0,,
2017-01-02T11:45:00Z,0,0,5.522222222,97.2,5.922222222,53,0,,
2017-01-02T11:50:00Z,0,0,5.538888889,97.2,5.95,63,0,,
2017-01-02T11:55:00Z,0,0,5.522222222,97.2,5.922222222,73,0,,
2017-01-02T12:00:00Z,0,0,5.472222222,97.2,5.872222222,112,0,,
2017-01-02T12:05:00Z,0,0,5.511111111,97.3,5.9,81,0,,
2017-01-02T12:10:00Z,0,0,5.5,97.4,5.872222222,77,0.491744,,
2017-01-02T12:15:00Z,0,0,5.511111111,97.3,5.9,97,0.268224,,
2017-01-02T12:20:00Z,0,0,5.55,97.4,5.922222222,95,0,,
2017-01-02T12:25:00Z,0,0,5.55,97.4,5.922222222,97,0,,
2017-01-02T12:30:00Z,0,0,5.622222222,97.4,6,83,0,,
2017-01-02T12:35:00Z,0,0,5.661111111,97.5,6.027777778,76,0,,
2017-01-02T12:40:00Z,0,0,5.622222222,97.4,6,62,0,,
2017-01-02T12:45:00Z,0,0,5.722222222,97.5,6.077777778,73,0,,
2017-01-02T12:50:00Z,0,0,5.7,97.4,6.077777778,72,0,,
2017-01-02T12:55:00Z,0,0,5.75,97.4,6.127777778,88,0,,
2017-01-02T13:00:00Z,0,0,5.827777778,97.4,6.205555556,84,0,,
2017-01-02T13:05:00Z,3.519441951,1.900943188,5.711111111,97.3,6.1,94,0.268224,,
2017-01-02T13:10:00Z,5.141337455,2.085350073,5.761111111,97.3,6.155555556,95,0,,
2017-01-02T13:15:00Z,6.726814979,2.140924394,5.761111111,97.3,6.155555556,76,0.268224,,
2017-01-02T13:20:00Z,8.361324315,2.160281549,5.838888889,97.3,6.227777778,62,0,,
2017-01-02T13:25:00Z,9.849131605,2.08864435,5.861111111,97.3,6.255555556,84,0,,
2017-01-02T13:30:00Z,11.52004713,2.065253318,5.888888889,97.3,6.277777778,70,0,,
2017-01-02T13:35:00Z,13.32465969,2.061882318,5.838888889,97.3,6.227777778,86,0,,
2017-01-02T13:40:00Z,13.57845481,1.679617716,5.927777778,97.4,6.305555556,114,0,,
2017-01-02T13:45:00Z,12.94840373,1.257214749,6,97.5,6.355555556,114,0,,
2017-01-02T13:50:00Z,13.3680906,1.090425653,5.977777778,97.4,6.355555556,100,0,,
2017-01-02T13:55:00Z,15.289609,1.121619888,5.972222222,97.5,6.333333333,74,0,,
2017-01-02T14:00:00Z,17.0854002,1.128818033,5.977777778,97.6,6.333333333,66,0,,
2017-01-02T14:05:00Z,17.04103815,0.949811443,5.961111111,97.6,6.305555556,90,0,,
2017-01-02T14:10:00Z,18.26357556,0.907069706,6.077777778,97.7,6.405555556,87,0,,
2017-01-02T14:15:00Z,22.7109628,1.141126418,6.172222222,97.8,6.483333333,87,0,,
2017-01-02T14:20:00Z,29.62836212,1.688054351,6.1,97.7,6.433333333,81,0.491744,,
2017-01-02T14:25:00Z,39.41874928,2.900292637,6.211111111,97.9,6.511111111,72,0,,
2017-01-02T14:30:00Z,49.07644907,4.599731224,6.277777778,97.9,6.583333333,70,0,,
2017-01-02T14:35:00Z,52.12991971,4.676358483,6.338888889,97.8,6.661111111,77,0,,
2017-01-02T14:40:00Z,54.58101418,4.587733014,6.377777778,97.9,6.688888889,45,0,,
2017-01-02T14:45:00Z,62.64767479,6.167728192,6.461111111,97.9,6.761111111,41,0,,
2017-01-02T14:50:00Z,59.68196346,4.493840396,6.327777778,97.9,6.633333333,59,0,,
2017-01-02T14:55:00Z,45.12317077,1.705327053,6.422222222,98,6.711111111,86,0,,
2017-01-02T15:00:00Z,39.64390504,1.083396509,6.422222222,98,6.711111111,87,0,,
2017-01-02T15:05:00Z,38.7434505,0.913537018,6.45,98,6.738888889,100,0.268224,,
2017-01-02T15:10:00Z,36.77485472,0.726773733,6.488888889,98.1,6.761111111,83,0.268224,,
2017-01-02T15:15:00Z,38.78808417,0.738503875,6.538888889,98.1,6.811111111,42,0,,
2017-01-02T15:20:00Z,41.73597955,0.79244586,6.638888889,98.1,6.916666667,105,0,,
2017-01-02T15:25:00Z,46.00381713,0.913413078,6.5,98,6.788888889,115,0.759968,,
2017-01-02T15:30:00Z,47.50807026,0.902049999,6.677777778,98.2,6.938888889,119,0,,
2017-01-02T15:35:00Z,48.84756993,0.885353015,6.672222222,98.1,6.938888889,104,0,,
2017-01-02T15:40:00Z,52.26017224,0.971475872,6.672222222,98.1,6.938888889,98,0.491744,,
2017-01-02T15:45:00Z,52.81431241,0.919860575,6.777777778,98.2,7.038888889,90,0.268224,,
2017-01-02T15:50:00Z,54.79980334,0.94056648,6.877777778,98.2,7.138888889,59,0,,
2017-01-02T15:55:00Z,62.72376381,1.289173573,6.922222222,98.3,7.166666667,101,0,,
2017-01-02T16:00:00Z,68.68104829,1.588089852,6.922222222,98.3,7.166666667,77,0,,
2017-01-02T16:05:00Z,70.95436527,1.645176536,6.872222222,98.3,7.116666667,88,0,,
2017-01-02T16:10:00Z,72.29156241,1.637991639,7.088888889,98.4,7.316666667,83,0,,
2017-01-02T16:15:00Z,67.32964817,1.229172141,6.877777778,98.2,7.138888889,112,0.268224,,
2017-01-02T16:20:00Z,63.12859652,0.955901095,7.05,98.3,7.294444444,135,0.268224,,
2017-01-02T16:25:00Z,63.8227793,0.938662881,7.072222222,98.3,7.316666667,112,0,,
2017-01-02T16:30:00Z,72.40403643,1.32567557,7.061111111,98.2,7.316666667,131,0.268224,,
2017-01-02T16:35:00Z,79.66346116,1.743903696,7.111111111,98.2,7.366666667,139,0,,
2017-01-02T16:40:00Z,78.31649188,1.581793566,7.2,98.3,7.444444444,121,0.268224,,
2017-01-02T16:45:00Z,77.69393333,1.486572656,7.177777778,98.2,7.444444444,112,0.268224,,
2017-01-02T16:50:00Z,71.11129407,1.079731832,7.327777778,98.3,7.566666667,128,0,,
2017-01-02T16:55:00Z,63.17524744,0.732966625,7.361111111,98.2,7.616666667,84,0,,
2017-01-02T17:00:00Z,60.60427804,0.636038802,7.338888889,98.2,7.594444444,118,0.268224,,
2017-01-02T17:05:00Z,54.53479598,0.467695694,7.45,98.3,7.694444444,60,0,,
2017-01-02T17:10:00Z,53.23386594,0.433209194,7.511111111,98.2,7.772222222,67,0,,
2017-01-02T17:15:00Z,55.25544004,0.473501606,7.561111111,98.2,7.822222222,59,0,,
2017-01-02T17:20:00Z,61.80800865,0.642756533,7.561111111,98.2,7.822222222,111,0,,
2017-01-02T17:25:00Z,72.51345002,1.043007523,7.661111111,98.2,7.922222222,76,0,,
2017-01-02T17:30:00Z,75.60394278,1.197415555,7.611111111,98.2,7.872222222,88,0,,
2017-01-02T17:35:00Z,70.77222584,0.9750097,7.788888889,98.2,8.044444444,80,0,,
2017-01-02T17:40:00Z,72.43884512,1.06150162,7.911111111,98.2,8.172222222,83,0,,
2017-01-02T17:45:00Z,79.88718664,1.488885587,7.761111111,98,8.044444444,93,0,,
2017-01-02T17:50:00Z,76.21077904,1.296505082,7.761111111,98,8.044444444,115,0,,
2017-01-02T17:55:00Z,68.32685599,0.936152875,7.822222222,98.1,8.094444444,77,0,,
2017-01-02T18:00:00Z,63.89330209,0.785408692,7.761111111,98,8.044444444,77,0,,
2017-01-02T18:05:00Z,60.62332664,0.695375276,7.85,98.1,8.122222222,131,0,,
2017-01-02T18:10:00Z,70.59757297,1.140974356,8.038888889,98.2,8.294444444,135,0,,
2017-01-02T18:15:00Z,82.55841509,2.002545904,8.022222222,98.1,8.294444444,112,0,,
2017-01-02T18:20:00Z,88.10792195,2.645160786,8,98.1,8.272222222,115,0,,
2017-01-02T18:25:00Z,89.79594281,2.983852857,7.922222222,98.1,8.194444444,97,0,,
2017-01-02T18:30:00Z,76.95300088,1.826628375,8.05,98.3,8.294444444,77,0,,
2017-01-02T18:35:00Z,71.59546289,1.524788766,8.027777778,98.3,8.272222222,83,0,,
2017-01-02T18:40:00Z,77.08061365,2.074180928,8.05,98.3,8.294444444,83,0,,
2017-01-02T18:45:00Z,90.95985541,4.022050366,8.027777778,98.3,8.272222222,90,0.268224,,
2017-01-02T18:50:00Z,100.6504283,6.439200332,8.138888889,98.4,8.366666667,80,0,,
2017-01-02T18:55:00Z,89.45258262,4.406444879,8.138888889,98.4,8.366666667,107,0,,
2017-01-02T19:00:00Z,83.94855831,3.78721388,8.1,98.3,8.344444444,90,0,,
2017-01-02T19:05:00Z,79.14472154,3.346767731,8.122222222,98.4,8.344444444,88,0,,
2017-01-02T19:10:00Z,63.68586494,1.780933882,8.05,98.3,8.294444444,73,0.491744,,
2017-01-02T19:15:00Z,58.30442488,1.494934906,8.161111111,98.4,8.394444444,48,0,,
2017-01-02T19:20:00Z,64.93031894,2.293705576,8.027777778,98.3,8.272222222,102,0.268224,,
2017-01-02T19:25:00Z,62.88709043,2.299471266,8.138888889,98.4,8.366666667,74,0,,
2017-01-02T19:30:00Z,51.57572162,1.420486302,8.211111111,98.4,8.444444444,69,0,,
2017-01-02T19:35:00Z,50.17176279,1.467066156,8.2,98.3,8.444444444,58,0,,
2017-01-02T19:40:00Z,50.68208446,1.691396673,8.311111111,98.4,8.544444444,58,0,,
2017-01-02T19:45:00Z,48.27329503,1.664492225,8.127777778,98.2,8.394444444,49,0,,
2017-01-02T19:50:00Z,43.69959766,1.442410029,8.25,98.3,8.494444444,94,0,,
2017-01-02T19:55:00Z,41.10804921,1.399401317,8.311111111,98.4,8.544444444,94,0,,
2017-01-02T20:00:00Z,44.02712992,1.910898345,8.338888889,98.4,8.566666667,94,0,,
2017-01-02T20:05:00Z,38.81651043,1.583547049,8.3,98.3,8.544444444,88,0,,
2017-01-02T20:10:00Z,33.67342534,1.29572273,8.272222222,98.3,8.516666667,70,0,,
2017-01-02T20:15:00Z,41.33485287,2.510697159,8.25,98.3,8.494444444,59,0,,
2017-01-02T20:20:00Z,47.35143759,4.381861122,8.211111111,98.2,8.466666667,131,0,,
2017-01-02T20:25:00Z,43.65901644,4.115098132,8.161111111,98.2,8.416666667,101,0,,
2017-01-02T20:30:00Z,35.53849106,2.790496157,8.261111111,98.2,8.516666667,98,0,,
2017-01-02T20:35:00Z,29.04464204,2.031906501,8.172222222,98.1,8.444444444,93,0,,
2017-01-02T20:40:00Z,26.9169736,2.047668328,8.222222222,98.1,8.494444444,91,0,,
2017-01-02T20:45:00Z,36.63297223,5.561086296,8.177777778,98,8.466666667,84,0.268224,,
2017-01-02T20:50:00Z,37.23005791,7.411761021,8.177777778,98,8.466666667,87,0,,
2017-01-02T20:55:00Z,25.60044613,3.382822567,8.111111111,97.9,8.416666667,74,0.268224,,
2017-01-02T21:00:00Z,19.42511226,2.281529727,8.111111111,97.9,8.416666667,79,0,,
2017-01-02T21:05:00Z,17.23442738,2.249905826,8.038888889,97.9,8.344444444,77,0.491744,,
2017-01-02T21:10:00Z,20.07455322,4.066458376,8.072222222,97.9,8.366666667,105,0.491744,,
2017-01-02T21:15:00Z,20.54460028,5.858516405,8.088888889,97.9,8.394444444,67,0,,
2017-01-02T21:20:00Z,15.26885814,4.00023586,8.061111111,97.7,8.394444444,83,0.268224,,
2017-01-02T21:25:00Z,10.93549684,2.8009767,8.061111111,97.7,8.394444444,80,0,,
2017-01-02T21:30:00Z,9.243106989,2.895550009,8.022222222,97.6,8.366666667,73,0,,
2017-01-02T21:35:00Z,8.064611832,3.349475434,8.088888889,97.6,8.444444444,72,0,,
2017-01-02T21:40:00Z,7.324509016,4.562928367,8,97.5,8.366666667,114,0,,
2017-01-02T21:45:00Z,0,0,8.05,97.5,8.416666667,77,0,,
2017-01-02T21:50:00Z,0,0,8.038888889,97.4,8.416666667,41,0,,
2017-01-02T21:55:00Z,0,0,8.088888889,97.4,8.466666667,45,0,,
2017-01-02T22:00:00Z,0,0,8.072222222,97.3,8.466666667,45,0,,
2017-01-02T22:05:00Z,0,0,8.072222222,97.3,8.466666667,83,0,,
2017-01-02T22:10:00Z,0,0,7.988888889,97.1,8.416666667,84,0,,
2017-01-02T22:15:00Z,0,0,8.022222222,97.1,8.444444444,86,0,,
2017-01-02T22:20:00Z,0,0,8,97,8.444444444,77,0,,
2017-01-02T22:25:00Z,0,0,7.961111111,96.9,8.416666667,77,0,,
2017-01-02T22:30:00Z,0,0,7.961111111,96.7,8.444444444,84,0,,
2017-01-02T22:35:00Z,0,0,7.938888889,96.6,8.444444444,76,0,,
2017-01-02T22:40:00Z,0,0,7.877777778,96.5,8.394444444,76,0.268224,,
2017-01-02T22:45:00Z,0,0,7.827777778,96.5,8.344444444,72,0,,
2017-01-02T22:50:00Z,0,0,7.811111111,96.4,8.344444444,90,0,,
2017-01-02T22:55:00Z,0,0,7.811111111,96.4,8.344444444,73,0,,
2017-01-02T23:00:00Z,0,0,7.822222222,96.3,8.366666667,76,0,,
2017-01-02T23:05:00Z,0,0,7.727777778,96.2,8.294444444,58,0,,
2017-01-02T23:10:00Z,0,0,7.638888889,96.1,8.222222222,76,0,,
2017-01-02T23:15:00Z,0,0,7.627777778,96,8.222222222,79,0,,
2017-01-02T23:20:00Z,0,0,7.65,96,8.244444444,65,0,,
2017-01-02T23:25:00Z,0,0,7.5,95.8,8.122222222,74,0,,
2017-01-02T23:30:00Z,0,0,7.461111111,95.7,8.094444444,59,0.268224,,
2017-01-02T23:35:00Z,0,0,7.361111111,95.4,8.044444444,87,0.268224,,
2017-01-02T23:40:00Z,0,0,7.338888889,95.1,8.072222222,97,0,,
2017-01-02T23:45:00Z,0,0,7.338888889,94.8,8.122222222,94,0,,
2017-01-02T23:50:00Z,0,0,7.222222222,94.5,8.044444444,76,0.491744,,
2017-01-02T23:55:00Z,0,0,7.15,94,8.044444444,95,0.491744,,
2017-01-03T00:00:00Z,0,0,7.15,93.7,8.094444444,97,0,,
2017-01-03T00:05:00Z,0,0,7.022222222,93.2,8.044444444,94,0.268224,,
2017-01-03T00:10:00Z,0,0,7.011111111,93,8.072222222,65,0,,
2017-01-03T00:15:00Z,0,0,6.888888889,92.7,7.994444444,95,0.268224,,
2017-01-03T00:20:00Z,0,0,6.838888889,92.5,7.972222222,93,0.491744,,
2017-01-03T00:25:00Z,0,0,6.822222222,92.4,7.972222222,97,0.268224,,
2017-01-03T00:30:00Z,0,0,6.75,92.1,7.944444444,86,0.759968,,
2017-01-03T00:35:00Z,0,0,6.65,91.8,7.894444444,97,0.491744,,
2017-01-03T00:40:00Z,0,0,6.661111111,91.7,7.922222222,60,0.268224,,
2017-01-03T00:45:00Z,0,0,6.722222222,91.6,7.994444444,98,0,,
2017-01-03T00:50:00Z,0,0,6.7,91.3,8.022222222,105,0.268224,,
2017-01-03T00:55:00Z,0,0,6.738888889,91.1,8.094444444,107,0,,
2017-01-03T01:00:00Z,0,0,6.672222222,90.7,8.094444444,79,0.268224,,
2017-01-03T01:05:00Z,0,0,6.588888889,90.5,8.044444444,102,0.268224,,
2017-01-03T01:10:00Z,0,0,6.622222222,90.5,8.072222222,37,0.268224,,
2017-01-03T01:15:00Z,0,0,6.577777778,90.4,8.044444444,91,0.268224,,
2017-01-03T01:20:00Z,0,0,6.561111111,90.3,8.044444444,86,0,,
2017-01-03T01:25:00Z,0,0,6.561111111,90.3,8.044444444,77,0,,
2017-01-03T01:30:00Z,0,0,6.588888889,90.3,8.072222222,52,0,,
2017-01-03T01:35:00Z,0,0,6.511111111,90,8.044444444,70,0.268224,,
2017-01-03T01:40:00Z,0,0,6.477777778,89.8,8.044444444,76,0.268224,,
2017-01-03T01:45:00Z,0,0,6.477777778,89.8,8.044444444,90,0.268224,,
2017-01-03T01:50:00Z,0,0,6.5,89.6,8.094444444,90,0,,
2017-01-03T01:55:00Z,0,0,6.461111111,89.5,8.072222222,102,0,,
2017-01-03T02:00:00Z,0,0,6.427777778,89.5,8.044444444,115,0.268224,,
2017-01-03T02:05:00Z,0,0,6.411111111,89.5,8.022222222,39,0,,
2017-01-03T02:10:00Z,0,0,6.411111111,89.5,8.022222222,95,0,,
2017-01-03T02:15:00Z,0,0,6.411111111,89.5,8.022222222,101,0.268224,,
2017-01-03T02:20:00Z,0,0,6.35,89.3,7.994444444,87,0.491744,,
2017-01-03T02:25:00Z,0,0,6.4,89.3,8.044444444,62,0,,
2017-01-03T02:30:00Z,0,0,6.3,89,7.994444444,91,0.268224,,
2017-01-03T02:35:00Z,0,0,6.261111111,88.9,7.972222222,60,0,,
2017-01-03T02:40:00Z,0,0,6.211111111,88.9,7.922222222,77,0.268224,,
2017-01-03T02:45:00Z,0,0,6.161111111,88.9,7.872222222,86,0.491744,,
2017-01-03T02:50:00Z,0,0,6.1,88.8,7.822222222,73,0.268224,,
2017-01-03T02:55:00Z,0,0,6.1,88.8,7.822222222,65,0.268224,,
2017-01-03T03:00:00Z,0,0,6.072222222,88.8,7.794444444,39,0,,
2017-01-03T03:05:00Z,0,0,6.027777778,88.7,7.772222222,59,0.268224,,
2017-01-03T03:10:00Z,0,0,5.961111111,88.6,7.722222222,77,0,,
2017-01-03T03:15:00Z,0,0,5.877777778,88.4,7.672222222,112,0.491744,,
2017-01-03T03:20:00Z,0,0,5.827777778,88.4,7.616666667,108,0.268224,,
2017-01-03T03:25:00Z,0,0,5.738888889,88.3,7.544444444,105,0.268224,,
2017-01-03T03:30:00Z,0,0,5.727777778,88.4,7.516666667,118,0,,
2017-01-03T03:35:00Z,0,0,5.661111111,88.4,7.444444444,72,0,,
2017-01-03T03:40:00Z,0,0,5.627777778,88.5,7.394444444,83,0.268224,,
2017-01-03T03:45:00Z,0,0,5.572222222,88.6,7.316666667,80,0.268224,,
2017-01-03T03:50:00Z,0,0,5.522222222,88.6,7.266666667,73,0,,
2017-01-03T03:55:00Z,0,0,5.5,88.8,7.216666667,51,0,,
2017-01-03T04:00:00Z,0,0,5.527777778,89,7.216666667,91,0,,
2017-01-03T04:05:00Z,0,0,5.511111111,89,7.194444444,70,0,,
2017-01-03T04:10:00Z,0,0,5.511111111,89,7.194444444,87,0,,
2017-01-03T04:15:00Z,0,0,5.511111111,89,7.194444444,70,0,,
2017-01-03T04:20:00Z,0,0,5.427777778,89,7.116666667,44,0,,
2017-01-03T04:25:00Z,0,0,5.472222222,89.2,7.116666667,74,0,,
2017-01-03T04:30:00Z,0,0,5.422222222,89.2,7.066666667,35,0,,
2017-01-03T04:35:00Z,0,0,5.472222222,89.4,7.088888889,69,0,,
2017-01-03T04:40:00Z,0,0,5.5,89.4,7.116666667,87,0,,
2017-01-03T04:45:00Z,0,0,5.461111111,89.3,7.088888889,98,0,,
2017-01-03T04:50:00Z,0,0,5.511111111,89.3,7.138888889,93,0,,
2017-01-03T04:55:00Z,0,0,5.438888889,89.2,7.088888889,67,0,,
2017-01-03T05:00:00Z,0,0,5.422222222,89.2,7.066666667,86,0.268224,,
2017-01-03T05:05:00Z,0,0,5.377777778,89.3,7.016666667,77,0.268224,,
2017-01-03T05:10:00Z,0,0,5.35,89.4,6.966666667,95,0,,
2017-01-03T05:15:00Z,0,0,5.377777778,89.6,6.966666667,67,0,,
2017-01-03T05:20:00Z,0,0,5.327777778,89.6,6.916666667,66,0,,
2017-01-03T05:25:00Z,0,0,5.4,89.7,6.966666667,62,0,,
2017-01-03T05:30:00Z,0,0,5.4,89.7,6.966666667,72,0,,
2017-01-03T05:35:00Z,0,0,5.45,89.7,7.016666667,80,0,,
2017-01-03T05:40:00Z,0,0,5.411111111,89.6,6.988888889,80,0,,
2017-01-03T05:45:00Z,0,0,5.377777778,89.6,6.966666667,62,0,,
2017-01-03T05:50:00Z,0,0,5.35,89.7,6.916666667,63,0.268224,,
2017-01-03T05:55:00Z,0,0,5.338888889,89.8,6.888888889,67,0,,
2017-01-03T06:00:00Z,0,0,5.327777778,89.9,6.866666667,63,0,,
2017-01-03T06:05:00Z,0,0,5.277777778,89.9,6.811111111,62,0,,
2017-01-03T06:10:00Z,0,0,5.238888889,90.1,6.738888889,60,0,,
2017-01-03T06:15:00Z,0,0,5.272222222,90.3,6.738888889,65,0,,
2017-01-03T06:20:00Z,0,0,5.227777778,90.4,6.688888889,52,0,,
2017-01-03T06:25:00Z,0,0,5.222222222,90.5,6.661111111,67,0,,
2017-01-03T06:30:00Z,0,0,5.238888889,90.6,6.661111111,18,0,,
2017-01-03T06:35:00Z,0,0,5.238888889,90.6,6.661111111,58,0,,
2017-01-03T06:40:00Z,0,0,5.238888889,90.6,6.661111111,56,0,,
2017-01-03T06:45:00Z,0,0,5.188888889,90.6,6.611111111,69,0,,
2017-01-03T06:50:00Z,0,0,5.261111111,90.7,6.661111111,66,0,,
2017-01-03T06:55:00Z,0,0,5.261111111,90.7,6.661111111,63,0,,
2017-01-03T07:00:00Z,0,0,5.277777778,90.7,6.688888889,76,0,,
2017-01-03T07:05:00Z,0,0,5.311111111,90.6,6.738888889,88,0,,
2017-01-03T07:10:00Z,0,0,5.361111111,90.6,6.788888889,65,0,,
2017-01-03T07:15:00Z,0,0,5.361111111,90.4,6.811111111,73,0,,
2017-01-03T07:20:00Z,0,0,5.372222222,90.3,6.838888889,53,0,,
2017-01-03T07:25:00Z,0,0,5.388888889,90.3,6.866666667,56,0,,
2017-01-03T07:30:00Z,0,0,5.4,90.2,6.888888889,58,0,,
2017-01-03T07:35:00Z,0,0,5.472222222,90.3,6.938888889,58,0,,
2017-01-03T07:40:00Z,0,0,5.477777778,90.2,6.966666667,52,0,,
2017-01-03T07:45:00Z,0,0,5.477777778,90.2,6.966666667,58,0,,
2017-01-03T07:50:00Z,0,0,5.438888889,90.1,6.938888889,62,0,,
2017-01-03T07:55:00Z,0,0,5.45,90.2,6.938888889,62,0,,
2017-01-03T08:00:00Z,0,0,5.477777778,90.2,6.966666667,51,0,,
2017-01-03T08:05:00Z,0,0,5.55,90.2,7.038888889,62,0,,
2017-01-03T08:10:00Z,0,0,5.611111111,90.1,7.116666667,49,0,,
2017-01-03T08:15:00Z,0,0,5.622222222,90,7.138888889,42,0,,
2017-01-03T08:20:00Z,0,0,5.6,89.9,7.138888889,63,0,,
2017-01-03T08:25:00Z,0,0,5.638888889,90,7.166666667,97,0,,
2017-01-03T08:30:00Z,0,0,5.688888889,90,7.216666667,94,0,,
2017-01-03T08:35:00Z,0,0,5.772222222,90,7.294444444,84,0,,
2017-01-03T08:40:00Z,0,0,5.761111111,89.8,7.316666667,59,0,,
2017-01-03T08:45:00Z,0,0,5.811111111,89.8,7.366666667,52,0,,
2017-01-03T08:50:00Z,0,0,5.838888889,89.7,7.416666667,69,0,,
2017-01-03T08:55:00Z,0,0,5.922222222,89.7,7.494444444,72,0,,
2017-01-03T09:00:00Z,0,0,5.938888889,89.7,7.516666667,70,0,,
2017-01-03T09:05:00Z,0,0,6,89.6,7.594444444,45,0,,
2017-01-03T09:10:00Z,0,0,6.061111111,89.5,7.672222222,45,0,,
2017-01-03T09:15:00Z,0,0,6.127777778,89.3,7.772222222,45,0,,
2017-01-03T09:20:00Z,0,0,6.138888889,89.1,7.822222222,59,0,,
2017-01-03T09:25:00Z,0,0,6.211111111,88.9,7.922222222,81,0,,
2017-01-03T09:30:00Z,0,0,6.188888889,88.8,7.922222222,93,0,,
2017-01-03T09:35:00Z,0,0,6.188888889,88.9,7.894444444,97,0,,
2017-01-03T09:40:00Z,0,0,6.238888889,89.1,7.922222222,95,0,,
2017-01-03T09:45:00Z,0,0,6.238888889,89.1,7.922222222,94,0,,
2017-01-03T09:50:00Z,0,0,6.277777778,89.3,7.922222222,94,0,,
