,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode
21/03/2017 16:00,133.222033,701.2268884,43.94166667,15.40185185,23.228335,0
21/03/2017 17:00,79.15507798,748.7498468,42.36666667,15.15324074,23.1093861117,0
21/03/2017 18:00,64.85858022,155.8944711,44.81666667,13.96759259,22.9956946292,0
21/03/2017 19:00,4.421076484,8.272567829,44.28333333,13.06388889,22.8276558058,0
21/03/2017 20:00,0,0,40.33333333,12.075,23.1336384258,0.1666666667
21/03/2017 21:00,0,0,41.38333333,11.50324074,22.8870895842,0
21/03/2017 22:00,0,0,45.31666667,10.78611111,22.7362449075,0
21/03/2017 23:00,0,0,50.45,7.192592593,22.4252359017,0
22/03/2017 0:00,0,0,58.96666667,3.899537037,21.0315459575,0.9166666667
22/03/2017 1:00,0,0,65.95833333,1.85787037,19.6976550783,1
22/03/2017 2:00,0,0,64.74166667,1.175,18.7470516517,1
22/03/2017 3:00,0,0,61.60833333,0.4125,25.72623724,1
22/03/2017 4:00,0,0,57.225,-0.7,31.9914504392,1
22/03/2017 5:00,0,0,57.45833333,-1.235185185,32.32737613,1
22/03/2017 6:00,0,0,57.95833333,-1.721296296,33.0514696717,1
22/03/2017 7:00,9.326391574,11.67208731,61.18333333,-1.866203704,59.6016119458,1
22/03/2017 8:00,56.77317263,333.5306001,62.9,-1.159722222,59.9990668975,1
22/03/2017 9:00,127.1328675,191.3248759,64.025,-1.446296296,47.018321295,1
22/03/2017 10:00,138.6963099,626.0060863,52.63333333,-0.368518519,37.4387028658,1
22/03/2017 11:00,117.5730038,881.1135428,45.26666667,0.730092593,28.23697361,1
22/03/2017 12:00,121.1403532,910.6141072,41.75,1.367592593,23.3711066683,1
22/03/2017 13:00,117.9986481,930.3737938,37.44166667,2.025462963,32.562165325,1
22/03/2017 14:00,113.3794111,929.8101579,34.05,2.969444445,34.6654987017,1
22/03/2017 15:00,105.5451252,911.1462061,31.89166667,3.587962963,25.9846474258,1
22/03/2017 16:00,92.79866583,868.3770533,31.325,4.00787037,26.469235945,1
22/03/2017 17:00,65.36592829,842.7102999,29.9,3.87962963,29.3333425775,1
22/03/2017 18:00,39.23204552,690.5997084,30.85833333,2.99537037,26.9217416058,1
22/03/2017 19:00,4.71115529,114.7741754,33.05833333,1.12962963,36.0785986033,1
22/03/2017 20:00,0,0,37.66666667,-0.100462963,28.3344874308,1
22/03/2017 21:00,0,0,43.55833333,-1.105555556,22.5414369683,1
22/03/2017 22:00,0,0,48.175,-1.996296296,19.9767621342,1
22/03/2017 23:00,0,0,51.55833333,-2.827314815,18.5741570608,1
23/03/2017 0:00,0,0,53.53333333,-3.4,25.8112419342,1
23/03/2017 1:00,0,0,55.08333333,-3.774074074,29.4729631675,1
23/03/2017 2:00,0,0,54.88333333,-4.021759259,30.3622473833,1
23/03/2017 3:00,0,0,55.675,-4.170370371,30.8446442733,1
23/03/2017 4:00,0,0,57.775,-4.52962963,31.7167273567,1
23/03/2017 5:00,0,0,60.65,-4.816203703,32.3447228792,1
23/03/2017 6:00,0,0,60.68333333,-4.880092593,32.8133847325,1
23/03/2017 7:00,9.324571286,13.81133386,58.7,-4.530555556,54.5063912492,1
23/03/2017 8:00,60.34260931,561.4811073,51.725,-2.609259259,60.8123199067,1
23/03/2017 9:00,92.86259104,718.8375679,48.49166667,-0.736111111,42.2971781525,1
23/03/2017 10:00,113.8396429,807.3455512,43.20833333,1.735648148,29.9304319058,1
23/03/2017 11:00,128.0944061,850.3055614,36.35833333,3.957870371,24.5730203467,1
23/03/2017 12:00,135.1272393,872.3912893,30.33333333,5.466203704,22.2535627542,1
23/03/2017 13:00,124.8317752,912.8496874,26.45833333,7.385648148,21.4547209208,1
23/03/2017 14:00,124.3777894,899.1492753,22.9,8.114814815,21.2889273333,1
23/03/2017 15:00,116.5430544,876.535516,19.775,9.530555556,21.4682615742,1
23/03/2017 16:00,100.5183493,839.2213357,18.71666667,10.22731481,21.7885030325,1
23/03/2017 17:00,73.11317738,799.9613989,18.59166667,10.83009259,22.1093441717,1
23/03/2017 18:00,45.51181591,624.9466153,18.775,10.48287037,22.40245813,1
23/03/2017 19:00,5.539760271,88.86846144,21.95,9.30462963,22.3567958333,1
23/03/2017 20:00,0,0,31.025,7.296759259,21.8443778183,1
23/03/2017 21:00,0,0,33.49166667,6.5375,21.1447490692,1
23/03/2017 22:00,0,0,30.80833333,6.775,20.5207125242,1
23/03/2017 23:00,0,0,34.54166667,6.395833333,20.0007213625,1
24/03/2017 0:00,0,0,36.35833333,6.040740741,19.616732125,1
24/03/2017 1:00,0,0,37.73333333,5.931481481,19.3119699575,1
24/03/2017 2:00,0,0,39.125,5.998148148,19.0773613333,1
24/03/2017 3:00,0,0,40.91666667,6.589351852,18.8916317133,1
24/03/2017 4:00,0,0,48.4,6.848148148,18.8074488658,1
24/03/2017 5:00,0,0,75.46666667,5.008333334,18.7245439858,1
24/03/2017 6:00,0,0,86.81666667,4.684722222,23.115032455,1
24/03/2017 7:00,3.189149937,0.676266893,88.99166667,5.518518518,55.4349615742,1
24/03/2017 8:00,51.89531311,8.932645613,76.23333333,7.984722222,53.9990039342,1
24/03/2017 9:00,123.5601698,176.5788395,65.54166667,10.36111111,38.70538662,1
24/03/2017 10:00,229.5120767,146.0147886,58.725,12.40370371,23.6541361109,1
24/03/2017 11:00,256.4063704,430.8872382,55.55,15.89351852,8.7563405561,0.25
24/03/2017 12:00,322.6407274,147.4765862,54.85,17.84305556,11.078537485,0
24/03/2017 13:00,303.0543688,418.926351,52.325,19.74768518,12.3796107267,0
24/03/2017 14:00,301.3718019,387.609526,51.74166667,21.51759259,14.4850784625,0
24/03/2017 15:00,217.655423,554.9586212,49.375,22.76620371,16.9391510975,0
24/03/2017 16:00,154.1599622,625.2110251,48.23333333,23.2625,20.2546883975,0
24/03/2017 17:00,96.31338522,663.1529999,48.3,23.68842593,21.8278835833,0
24/03/2017 18:00,69.04493138,266.0563026,51.00833333,22.9587963,22.4993806058,0
24/03/2017 19:00,4.105337482,3.708631958,54.66666667,21.68194444,22.8595236108,0
24/03/2017 20:00,0,0,57.93333333,20.89444445,22.9583233708,0
24/03/2017 21:00,0,0,60.5,20.62268518,22.8977888883,0
24/03/2017 22:00,0,0,62.41666667,20.1625,22.8757083333,0
24/03/2017 23:00,0,0,64.93333333,19.3787037,22.85074537,0
25/03/2017 0:00,0,0,67.13333333,18.7625,22.8657199075,0
25/03/2017 1:00,0,0,68.66666667,18.30138889,22.93953426,0
25/03/2017 2:00,0,0,67.925,18.37500005,23.06445139,0
25/03/2017 3:00,0,0,68.46666667,18.06111111,23.379907755,0
25/03/2017 4:00,0,0,69.7,17.68842593,23.7056076283,0
25/03/2017 5:00,0,0,69.75833333,17.53657407,23.7867509258,0
25/03/2017 6:00,0,0,69.45,17.38657407,23.8112821958,0
25/03/2017 7:00,8.641462919,4.411559785,69.53333333,17.17083333,23.8451919675,0
25/03/2017 8:00,81.15568582,60.05697423,68.83333333,17.48425926,23.8314289583,0
25/03/2017 9:00,170.4050681,263.9123588,64.53333333,18.96111111,23.728245565,0
25/03/2017 10:00,205.3400428,415.5360621,59.31666667,20.43101852,23.6732012042,0
25/03/2017 11:00,275.1926253,79.29018037,57.34166667,21.05370371,23.7920375,0
25/03/2017 12:00,254.8371502,10.40481337,56.275,21.48842593,23.8830014625,0
25/03/2017 13:00,304.5364169,26.94695234,55.35,21.88935185,23.9457461667,0
25/03/2017 14:00,332.1380565,204.3379282,53.525,22.66736111,24.1899901067,0
25/03/2017 15:00,276.741193,68.12052006,53.56666667,22.86018519,24.6622763183,0
25/03/2017 16:00,217.7837897,143.8999343,52.38333333,23.25833333,25.0433861342,0
25/03/2017 17:00,145.2287308,65.39317114,53.275,22.84212963,25.1128173842,0
25/03/2017 18:00,50.09745111,13.08756832,55.975,21.98472222,25.1633108333,0
25/03/2017 19:00,5.628304325,6.729633276,59.26666667,21.05740741,25.2172747217,0
25/03/2017 20:00,0,0,62.35,20.15416667,25.182108305,0
25/03/2017 21:00,0,0,63.86666667,19.67870371,25.0261763933,0
25/03/2017 22:00,0,0,67.10833333,18.76296296,24.833135505,0
25/03/2017 23:00,0,0,68.29166667,18.54074074,24.7188638883,0
26/03/2017 0:00,0,0,71.11666667,17.6462963,24.5472544208,0
26/03/2017 1:00,0,0,73.70833333,16.82592593,24.45454006,0
26/03/2017 2:00,0,0,74.48333333,16.18888889,24.4653613208,0
26/03/2017 3:00,0,0,75.30833333,15.56064815,24.6011282592,0
26/03/2017 4:00,0,0,75.325,15.34768519,24.6569013883,0
26/03/2017 5:00,0,0,75.49166667,15.17407408,24.621689815,0
26/03/2017 6:00,0,0,75.96666667,14.81203704,24.5768314817,0
26/03/2017 7:00,17.2674381,92.66577748,77.28333333,14.24305555,24.4791662042,0
26/03/2017 8:00,80.07143528,348.687138,76.33333333,14.60509259,24.3032006575,0
26/03/2017 9:00,170.8706891,244.6431487,73.65,15.20462963,24.180716315,0
26/03/2017 10:00,218.4240119,305.1904804,68.9,16.85925926,24.3030071667,0
26/03/2017 11:00,270.5170635,288.8287307,63.35,18.13657407,24.5419675183,0
26/03/2017 12:00,333.9158051,247.0655659,60.81666667,18.8162037,24.5225583325,0
26/03/2017 13:00,295.7718778,37.16309373,60.31666667,18.7,24.3421118467,0
26/03/2017 14:00,171.3416055,1.986936334,62.325,17.87222222,24.3389759258,0
26/03/2017 15:00,135.3834952,1.872816162,69.79166667,16.82222222,24.2754763892,0
26/03/2017 16:00,167.5601412,28.20691435,75.025,16.43518519,24.1825987592,0
26/03/2017 17:00,118.6901699,277.9888203,73.06666667,16.35324074,24.07654869,0
26/03/2017 18:00,28.37788377,5.987149117,76.925,14.70509259,23.980531945,0
26/03/2017 19:00,0.54493512,0.21721848,89.55,12.70462963,23.9085072233,0
26/03/2017 20:00,0,0,93.45833333,12.13055556,23.7774725183,0
26/03/2017 21:00,0,0,95.44166667,12.11851852,23.7099895925,0
26/03/2017 22:00,0,0,95.3,11.80509259,23.6618278467,0
26/03/2017 23:00,0,0,95.11666667,11.76064815,23.5016375,0
27/03/2017 0:00,0,0,94.65,11.66759259,23.34313611,0
27/03/2017 1:00,0,0,95.16666667,11.89398148,23.27090343,0
27/03/2017 2:00,0,0,94.98333333,12.6587963,23.171256945,0
27/03/2017 3:00,0,0,97.19166667,12.45324074,23.0923632258,0
27/03/2017 4:00,0,0,97.9,12.68657408,23.0638460325,0
27/03/2017 5:00,0,0,97.81666667,13.02777778,23.027064815,0
27/03/2017 6:00,0,0,98.03333333,12.90046296,22.9995756433,0
27/03/2017 7:00,15.50252714,57.15183259,98.26666667,13.06388889,23.0092035342,0
27/03/2017 8:00,88.97921912,315.2116654,95.58333333,13.72546296,22.9118701158,0
27/03/2017 9:00,139.8000198,482.3529908,85.85833333,14.81666667,22.8210143525,0
27/03/2017 10:00,226.828386,182.156422,79.19166667,15.29629626,23.0184800792,0
27/03/2017 11:00,244.540118,357.2521676,74.20833333,16.32777778,23.3380622725,0
27/03/2017 12:00,285.7599318,410.8589601,67.06666667,17.41481482,23.5616240358,0
27/03/2017 13:00,251.8471819,503.624069,62.625,18.48171322,23.6673462958,0
27/03/2017 14:00,224.0238949,619.1227249,58.49166667,19.6462963,24.0271552908,0
27/03/2017 15:00,161.1622126,754.2524721,55.53333333,20.53935185,24.2408798942,0
27/03/2017 16:00,199.0457801,321.0562156,55.30833333,20.46157407,24.4597421617,0
27/03/2017 17:00,151.1439623,136.8241826,55.60833333,20.44305556,24.5931606483,0
27/03/2017 18:00,75.2081137,196.4269308,56.08333333,20.24537037,24.6502277783,0
27/03/2017 19:00,9.010903525,48.0298847,59.13333333,19.34305556,24.7076965383,0
27/03/2017 20:00,0,0,62.6,18.5587963,24.7099881758,0
27/03/2017 21:00,0,0,69,17.2337963,24.6034891025,0
27/03/2017 22:00,0,0,74.5,16.12037037,24.4041637358,0
27/03/2017 23:00,0,0,76.66666667,15.77314815,24.1988085325,0
28/03/2017 0:00,0,0,77.93333333,15.50555556,24.151956945,0
28/03/2017 1:00,0,0,78.86666667,15.21990741,24.3318310167,0
28/03/2017 2:00,0,0,79.50833333,15.1712963,24.5191138733,0
28/03/2017 3:00,0,0,79.40833333,15.59444444,24.3944984267,0
28/03/2017 4:00,0,0,81.75833333,15.0587963,24.3142219675,0
28/03/2017 5:00,0,0,89.88333333,13.95,24.3143194442,0
28/03/2017 6:00,0,0,93.925,13.79953704,24.2844810192,0
28/03/2017 7:00,5.626506823,1.464818729,95.94166667,13.61481481,24.1910845008,0
28/03/2017 8:00,33.68918172,1.592915171,96.91666667,13.79074074,24.0689305075,0
28/03/2017 9:00,54.91616178,0.639541831,97.125,14.01203704,23.9356350792,0
28/03/2017 10:00,101.7857706,1.006951537,95.25,14.57731482,23.8276944442,0
28/03/2017 11:00,83.63761496,0.323357509,92.60833333,15.04351852,23.790172865,0
28/03/2017 12:00,84.65077987,0.047013698,94.56666667,14.60648148,23.8094079725,0
28/03/2017 13:00,146.7233234,0.447977933,96.5,14.53333333,23.85900918,0
28/03/2017 14:00,203.5163375,5.73390939,95.75,14.57916667,23.9295675925,0
28/03/2017 15:00,74.90888091,0.25587699,92.16666667,14.06944444,24.0033020283,0
28/03/2017 16:00,82.837853,0.980954741,90.49166667,13.61574074,13.5431407273,0.5833333333
28/03/2017 17:00,121.6597882,55.43768903,85.15833333,14.31342593,13.6043405558,0
28/03/2017 18:00,44.99351666,26.99777252,81.5,13.96342593,15.4407993917,0
28/03/2017 19:00,9.216009155,76.10859641,81.53333333,12.72824074,17.0118502592,0
28/03/2017 20:00,0,0,84.00833333,10.90092593,18.5068177558,0
28/03/2017 21:00,0,0,84.99166667,10.0587963,19.6468182733,0
28/03/2017 22:00,0,0,86.31666667,9.490277778,20.3589680967,0
28/03/2017 23:00,0,0,87.34166667,9.210185185,20.7859275783,0
29/03/2017 0:00,0,0,90.225,8.500462963,21.257693555,0
29/03/2017 1:00,0,0,91.21666667,8.006481481,21.710327315,0
29/03/2017 2:00,0,0,91.175,7.818518518,22.6881224758,0
29/03/2017 3:00,0,0,91.475,7.739351852,23.097905555,0
29/03/2017 4:00,0,0,89.01666667,7.831481481,22.9430842642,0
29/03/2017 5:00,0,0,83.73333333,7.960648148,22.7761335833,0
29/03/2017 6:00,0,0,81.73333333,7.916666666,22.6929298975,0
29/03/2017 7:00,6.961176098,1.443381492,81.75,7.810185185,22.53618611,0
29/03/2017 8:00,51.20537329,4.975992932,79.76666667,7.906018518,22.3283708467,0
29/03/2017 9:00,147.367156,21.70250464,74.475,8.324074074,22.1622654633,0
29/03/2017 10:00,224.9597552,303.5771638,69.875,9.480092593,22.0700041667,0
29/03/2017 11:00,189.9417868,607.0765925,64.31666667,11.07916667,22.0164185183,0
29/03/2017 12:00,133.1019831,892.1533933,55.16666667,13.12592593,22.0180636892,0
29/03/2017 13:00,135.9628455,893.6793148,50.70833333,14.59398148,22.1203169225,0
29/03/2017 14:00,132.7166145,886.8785927,46.65,15.30787037,22.257054875,0
29/03/2017 15:00,125.1585773,862.4220289,42.60833333,16.20462963,22.2934153192,0
29/03/2017 16:00,109.411862,823.0147126,39.68333333,17.03564815,22.2725942225,0
29/03/2017 17:00,84.26822288,768.4577596,37.59166667,17.05555556,22.34725787,0
29/03/2017 18:00,65.06031331,324.2854941,38.44166667,15.87314815,22.4445050933,0
29/03/2017 19:00,7.424834676,157.9548844,41.18333333,14.72175926,22.5091990742,0
29/03/2017 20:00,0,0,43.96666667,13.5287037,22.5085620558,0
29/03/2017 21:00,0,0,46.45,12.40046296,22.5131714958,0
29/03/2017 22:00,0,0,48.20833333,11.41666667,22.6714731067,0
29/03/2017 23:00,0,0,50.86666667,10.39444444,22.99980424,0
30/03/2017 0:00,0,0,51.63333333,9.883333334,23.1517606483,0
30/03/2017 1:00,0,0,53.3,9.370833333,22.9681615608,0
30/03/2017 2:00,0,0,55.375,8.755092593,22.7396555792,0
30/03/2017 3:00,0,0,55.10833333,8.630555556,22.5317812175,0
30/03/2017 4:00,0,0,57.20833333,8.159722222,22.3084083333,0
30/03/2017 5:00,0,0,58.325,7.874537037,22.0816572258,0
30/03/2017 6:00,0,0,59.06666667,7.712037037,21.8630217592,0
30/03/2017 7:00,10.35709105,3.074842076,59.84166667,7.650925926,21.66891876,0
30/03/2017 8:00,89.83884682,47.44995698,58.90833333,8.268055555,21.5024648292,0
30/03/2017 9:00,120.4177462,11.64297793,56.85833333,8.968518519,21.3670986208,0
30/03/2017 10:00,242.2070758,41.57813248,55.08333333,9.988425926,21.2685858667,0
30/03/2017 11:00,145.6428633,3.016143817,59.55,10.31342593,21.1724122358,0
30/03/2017 12:00,177.1444402,1.078399443,65.61666667,10.67222222,21.1202034492,0
30/03/2017 13:00,204.3835783,4.61490105,68.68333333,11.09166667,21.0924988708,0
30/03/2017 14:00,162.3933116,1.450529726,77.075,10.65833333,21.0940275425,0
30/03/2017 15:00,219.6502556,27.98699781,72.95,11.55555556,21.1070465192,0
30/03/2017 16:00,203.163579,66.62031691,69.675,12.5875,21.1387268517,0
30/03/2017 17:00,161.5424478,109.8430733,65.65,13.7712963,21.127719445,0
30/03/2017 18:00,64.35539394,25.23392657,64.56666667,13.52407408,21.1292095,0
30/03/2017 19:00,5.956795477,3.707018095,64.09166667,12.89768519,21.1475972217,0
30/03/2017 20:00,0,0,64.1,12.64583334,21.2279136292,0
30/03/2017 21:00,0,0,65.79166667,12.48240741,21.3129321525,0
30/03/2017 22:00,0,0,67.98333333,12.22175926,21.3958071533,0
30/03/2017 23:00,0,0,70.20833333,11.86898148,21.44469418,0
31/03/2017 0:00,0,0,72.28333333,11.65972222,21.458325745,0
31/03/2017 1:00,0,0,73.875,11.61898148,21.4533939542,0
31/03/2017 2:00,0,0,82.89166667,10.44861111,21.4380324075,0
31/03/2017 3:00,0,0,87.56666628,10.20879651,21.4076217592,0
31/03/2017 4:00,0,0,92.2,10.09537063,21.4074557867,0
31/03/2017 5:00,0,0,95.3,10.09398148,21.3286437175,0
31/03/2017 6:00,0,0,95.64166667,10.25648148,21.231521555,0
31/03/2017 7:00,3.685053838,0.588591486,96.34166667,10.36527778,21.1128574075,0
31/03/2017 8:00,12.7485842,0.378406699,97.2,10.75185185,21.0300782408,0
31/03/2017 9:00,45.72286961,0.422239869,97.775,11.02962963,20.9378145792,0
31/03/2017 10:00,56.6971923,0.153714217,97.70833333,10.83425926,14.1224585418,0.25
31/03/2017 11:00,83.92427383,0.076962548,97.4,10.75231481,33.0943077688,0.75
31/03/2017 12:00,85.97748217,0.038475964,96.88333333,10.61296296,44.8907372133,1
31/03/2017 13:00,140.1893539,0.270771728,96.7,10.56759259,30.7563895883,1
31/03/2017 14:00,68.8259298,0.023655437,97.01666667,10.45740741,31.8937410883,1
31/03/2017 15:00,82.27078101,0.141075775,97.725,10.16574074,30.964018425,0.1666666667
31/03/2017 16:00,61.20883134,0.173244348,97.95833333,10.1,30.0309552967,0.1666666667
31/03/2017 17:00,52.82723126,0.734088036,98.05833333,10.17592593,33.039085385,1
31/03/2017 18:00,24.56932724,1.494318553,98.675,10.63009259,32.4256995458,1
31/03/2017 19:00,4.727351249,1.933353481,98.625,11.24166667,31.66246995,0.3333333333
31/03/2017 20:00,0,0,98.61666667,11.35324074,28.7314300583,0
31/03/2017 21:00,0,0,99.275,11.45092593,25.6805481858,0
31/03/2017 22:00,0,0,99.74166667,10.25648148,23.78843424,0
31/03/2017 23:00,0,0,99.7,9.625925926,22.6686307925,0
1/04/2017 0:00,0,0,98.05833333,7.712962963,21.7164641183,0.6666666667
