,,f,c
2017-01-02T22:45:00Z,,72.77011839,22.65006577
2017-01-02T22:50:00Z,,72.75372224,22.6409568
2017-01-02T22:55:00Z,,72.72855601,22.62697556
2017-01-02T23:00:00Z,,72.72539271,22.62521817
2017-01-02T23:05:00Z,,72.70060746,22.61144859
2017-01-02T23:10:00Z,,72.70668843,22.61482691
2017-01-02T23:15:00Z,,72.70243791,22.61246551
2017-01-02T23:20:00Z,,72.70012509,22.6111806
2017-01-02T23:25:00Z,,72.68118556,22.60065864
2017-01-02T23:30:00Z,,72.6608167,22.58934261
2017-01-02T23:35:00Z,,72.65096222,22.5838679
2017-01-02T23:40:00Z,,72.65750444,22.58750247
2017-01-02T23:45:00Z,,72.65126778,22.58403765
2017-01-02T23:50:00Z,,72.66714953,22.59286085
2017-01-02T23:55:00Z,,72.66271491,22.59039717
2017-01-03T00:00:00Z,,72.63274608,22.57374782
2017-01-03T00:05:00Z,,72.62764778,22.57091543
2017-01-03T00:10:00Z,,72.61627166,22.56459536
2017-01-03T00:15:00Z,,72.62255286,22.56808492
2017-01-03T00:20:00Z,,72.60169286,22.55649603
2017-01-03T00:25:00Z,,72.60755176,22.55975098
2017-01-03T00:30:00Z,,72.61048569,22.56138094
2017-01-03T00:35:00Z,,72.58544512,22.54746951
2017-01-03T00:40:00Z,,72.58373111,22.54651728
2017-01-03T00:45:00Z,,72.56230944,22.53461636
2017-01-03T00:50:00Z,,72.5654122,22.53634011
2017-01-03T00:55:00Z,,72.57495891,22.54164384
2017-01-03T01:00:00Z,,72.61328824,22.56293791
2017-01-03T01:05:00Z,,72.69480934,22.60822741
2017-01-03T01:10:00Z,,72.75393836,22.64107686
2017-01-03T01:15:00Z,,72.80967176,22.67203986
2017-01-03T01:20:00Z,,72.85339442,22.69633023
2017-01-03T01:25:00Z,,72.8750922,22.70838456
2017-01-03T01:30:00Z,,72.89763206,22.7209067
2017-01-03T01:35:00Z,,72.88312729,22.71284849
2017-01-03T01:40:00Z,,72.87035222,22.70575123
2017-01-03T01:45:00Z,,72.84739843,22.69299913
2017-01-03T01:50:00Z,,72.81744152,22.6763564
2017-01-03T01:55:00Z,,72.79047384,22.66137436
2017-01-03T02:00:00Z,,72.76006889,22.64448272
2017-01-03T02:05:00Z,,72.70272778,22.61262654
2017-01-03T02:10:00Z,,72.64980158,22.5832231
2017-01-03T02:15:00Z,,72.6245439,22.56919106
2017-01-03T02:20:00Z,,72.58767713,22.54870952
2017-01-03T02:25:00Z,,72.55073173,22.5281843
2017-01-03T02:30:00Z,,72.49738229,22.49854572
2017-01-03T02:35:00Z,,72.46922667,22.4829037
2017-01-03T02:40:00Z,,72.4502829,22.47237939
2017-01-03T02:45:00Z,,72.43631711,22.46462062
2017-01-03T02:50:00Z,,72.413975,22.45220833
2017-01-03T02:55:00Z,,72.40059173,22.44477319
2017-01-03T03:00:00Z,,72.38044599,22.4335811
2017-01-03T03:05:00Z,,72.36276733,22.42375963
2017-01-03T03:10:00Z,,72.32380392,22.40211329
2017-01-03T03:15:00Z,,72.30623491,22.39235273
2017-01-03T03:20:00Z,,72.28799444,22.38221914
2017-01-03T03:25:00Z,,72.25552333,22.36417963
2017-01-03T03:30:00Z,,72.21651423,22.34250791
2017-01-03T03:35:00Z,,72.19486333,22.33047963
2017-01-03T03:40:00Z,,72.16439111,22.31355062
2017-01-03T03:45:00Z,,72.1223116,22.29017311
2017-01-03T03:50:00Z,,72.07627667,22.26459815
2017-01-03T03:55:00Z,,72.05229013,22.2512723
2017-01-03T04:00:00Z,,72.05501667,22.25278704
2017-01-03T04:05:00Z,,72.01318948,22.22954971
2017-01-03T04:10:00Z,,71.97213286,22.20674048
2017-01-03T04:15:00Z,,71.95738381,22.19854656
2017-01-03T04:20:00Z,,71.93401889,22.18556605
2017-01-03T04:25:00Z,,71.92019607,22.1778867
2017-01-03T04:30:00Z,,71.89617773,22.16454319
2017-01-03T04:35:00Z,,71.87353724,22.15196514
2017-01-03T04:40:00Z,,71.84816734,22.13787075
2017-01-03T04:45:00Z,,71.82577264,22.12542925
2017-01-03T04:50:00Z,,71.80147778,22.1119321
2017-01-03T04:55:00Z,,71.79790994,22.10994997
2017-01-03T05:00:00Z,,71.76435333,22.09130741
2017-01-03T05:05:00Z,,71.74530114,22.08072286
2017-01-03T05:10:00Z,,71.71828553,22.06571419
2017-01-03T05:15:00Z,,71.6965,22.05361111
2017-01-03T05:20:00Z,,71.68025176,22.04458431
2017-01-03T05:25:00Z,,71.66157222,22.03420679
2017-01-03T05:30:00Z,,71.65179333,22.02877407
2017-01-03T05:35:00Z,,71.63835333,22.02130741
2017-01-03T05:40:00Z,,71.62120177,22.01177876
2017-01-03T05:45:00Z,,71.61159333,22.00644074
2017-01-03T05:50:00Z,,71.59681609,21.99823116
2017-01-03T05:55:00Z,,71.59311254,21.99617364
2017-01-03T06:00:00Z,,71.61561218,22.00867343
2017-01-03T06:05:00Z,,71.64650062,22.02583368
2017-01-03T06:10:00Z,,71.68236827,22.04576015
2017-01-03T06:15:00Z,,71.706216,22.05900889
2017-01-03T06:20:00Z,,71.72107111,22.06726173
2017-01-03T06:25:00Z,,71.71322556,22.06290309
2017-01-03T06:30:00Z,,71.70247283,22.05692935
2017-01-03T06:35:00Z,,71.69772,22.05428889
2017-01-03T06:40:00Z,,71.67249116,22.04027286
2017-01-03T06:45:00Z,,71.65138948,22.02854971
2017-01-03T06:50:00Z,,71.62606679,22.01448155
2017-01-03T06:55:00Z,,71.59010712,21.99450396
2017-01-03T07:00:00Z,,71.57140508,21.98411393
2017-01-03T07:05:00Z,,71.56537172,21.98076207
2017-01-03T07:10:00Z,,71.53837667,21.96576481
2017-01-03T07:15:00Z,,71.53173556,21.96207531
2017-01-03T07:20:00Z,,71.51191556,21.9510642
2017-01-03T07:25:00Z,,71.48035553,21.93353085
2017-01-03T07:30:00Z,,71.48241049,21.93467249
2017-01-03T07:35:00Z,,71.47851667,21.93250926
2017-01-03T07:40:00Z,,71.46076444,21.92264691
2017-01-03T07:45:00Z,,71.45915222,21.92175123
2017-01-03T07:50:00Z,,71.46404,21.92446667
2017-01-03T07:55:00Z,,71.44491493,21.91384163
2017-01-03T08:00:00Z,,71.43174607,21.90652559
2017-01-03T08:05:00Z,,71.42801712,21.90445396
2017-01-03T08:10:00Z,,71.43968538,21.91093632
2017-01-03T08:15:00Z,,71.42922831,21.90512684
2017-01-03T08:20:00Z,,71.41908722,21.8994929
2017-01-03T08:25:00Z,,71.39776667,21.88764815
2017-01-03T08:30:00Z,,71.39797889,21.88776605
2017-01-03T08:35:00Z,,71.40027881,21.88904378
2017-01-03T08:40:00Z,,71.42551402,21.90306335
2017-01-03T08:45:00Z,,71.41909504,21.89949725
2017-01-03T08:50:00Z,,71.42242001,21.90134445
2017-01-03T08:55:00Z,,71.42762222,21.90423457
2017-01-03T09:00:00Z,,71.43993767,21.91107648
2017-01-03T09:05:00Z,,71.42701981,21.9038999
2017-01-03T09:10:00Z,,71.43008111,21.90560062
2017-01-03T09:15:00Z,,71.43999946,21.91111081
2017-01-03T09:20:00Z,,71.45214773,21.91785985
2017-01-03T09:25:00Z,,71.44563111,21.91423951
2017-01-03T09:30:00Z,,71.44854948,21.91586082
2017-01-03T09:35:00Z,,71.4532595,21.9184775
2017-01-03T09:40:00Z,,71.46135111,21.92297284
2017-01-03T09:45:00Z,,71.44777333,21.91542963
2017-01-03T09:50:00Z,,71.42859333,21.90477407
2017-01-03T09:55:00Z,,71.42839444,21.90466358
2017-01-03T10:00:00Z,,71.42304556,21.90169198
2017-01-03T10:05:00Z,,71.42535887,21.90297715
2017-01-03T10:10:00Z,,71.39821717,21.88789843
2017-01-03T10:15:00Z,,71.38141444,21.87856358
2017-01-03T10:20:00Z,,71.37108272,21.87282373
2017-01-03T10:25:00Z,,71.35526111,21.86403395
2017-01-03T10:30:00Z,,71.33049561,21.85027534
2017-01-03T10:35:00Z,,71.32329222,21.84627346
2017-01-03T10:40:00Z,,71.32668,21.84815556
2017-01-03T10:45:00Z,,71.31915537,21.8439752
2017-01-03T10:50:00Z,,71.30943827,21.83857681
2017-01-03T10:55:00Z,,71.29700556,21.83166975
2017-01-03T11:00:00Z,,71.28456163,21.82475646
2017-01-03T11:05:00Z,,71.27383667,21.81879815
2017-01-03T11:10:00Z,,71.27467949,21.81926638
2017-01-03T11:15:00Z,,71.27470872,21.81928262
2017-01-03T11:20:00Z,,71.27810601,21.82117001
2017-01-03T11:25:00Z,,71.26502953,21.8139053
2017-01-03T11:30:00Z,,71.26931056,21.81628364
2017-01-03T11:35:00Z,,71.26257387,21.81254104
2017-01-03T11:40:00Z,,71.25522667,21.80845926
2017-01-03T11:45:00Z,,71.2644206,21.813567
2017-01-03T11:50:00Z,,71.25803433,21.81001907
2017-01-03T11:55:00Z,,71.24850889,21.80472716
2017-01-03T12:00:00Z,,71.25283277,21.80712931
2017-01-03T12:05:00Z,,71.24389394,21.8021633
2017-01-03T12:10:00Z,,71.28493444,21.82496358
2017-01-03T12:15:00Z,,71.34770556,21.85983642
2017-01-03T12:20:00Z,,71.41661062,21.89811701
2017-01-03T12:25:00Z,,71.51134373,21.95074652
2017-01-03T12:30:00Z,,71.62580889,22.01433827
2017-01-03T12:35:00Z,,71.76626604,22.09237002
2017-01-03T12:40:00Z,,71.9172317,22.17623983
2017-01-03T12:45:00Z,,72.05436449,22.25242472
2017-01-03T12:50:00Z,,72.24515173,22.35841763
2017-01-03T12:55:00Z,,72.41055242,22.4503069
2017-01-03T13:00:00Z,,72.57412487,22.54118048
2017-01-03T13:05:00Z,,72.71350509,22.61861394
2017-01-03T13:10:00Z,,72.84598281,22.69221267
2017-01-03T13:15:00Z,,72.96498543,22.75832524
2017-01-03T13:20:00Z,,73.09523274,22.83068486
2017-01-03T13:25:00Z,,73.19352951,22.88529417
2017-01-03T13:30:00Z,,73.27943822,22.93302123
2017-01-03T13:35:00Z,,73.36599111,22.98110617
2017-01-03T13:40:00Z,,73.41562284,23.00867936
2017-01-03T13:45:00Z,,73.43614117,23.02007843
2017-01-03T13:50:00Z,,73.45386889,23.02992716
2017-01-03T13:55:00Z,,73.42903652,23.0161314
2017-01-03T14:00:00Z,,73.41029401,23.0057189
2017-01-03T14:05:00Z,,73.37534667,22.9863037
2017-01-03T14:10:00Z,,73.32810942,22.96006079
2017-01-03T14:15:00Z,,73.2640339,22.92446328
2017-01-03T14:20:00Z,,73.19562,22.88645556
2017-01-03T14:25:00Z,,73.12637612,22.84798673
2017-01-03T14:30:00Z,,73.06318839,22.81288244
2017-01-03T14:35:00Z,,72.96759771,22.75977651
2017-01-03T14:40:00Z,,72.91592889,22.7310716
2017-01-03T14:45:00Z,,72.86715889,22.70397716
2017-01-03T14:50:00Z,,72.8236205,22.67978917
2017-01-03T14:55:00Z,,72.7860582,22.65892122
2017-01-03T15:00:00Z,,72.74664056,22.63702253
2017-01-03T15:05:00Z,,72.70273984,22.61263325
2017-01-03T15:10:00Z,,72.66937957,22.59409976
2017-01-03T15:15:00Z,,72.64129231,22.57849573
2017-01-03T15:20:00Z,,72.61697344,22.56498525
2017-01-03T15:25:00Z,,72.58328274,22.54626819
2017-01-03T15:30:00Z,,72.58484333,22.54713519
2017-01-03T15:35:00Z,,72.58360022,22.54644457
2017-01-03T15:40:00Z,,72.67506174,22.59725652
2017-01-03T15:45:00Z,,72.78681069,22.65933927
2017-01-03T15:50:00Z,,72.90685829,22.72603238
2017-01-03T15:55:00Z,,73.03678168,22.79821204
2017-01-03T16:00:00Z,,73.13686168,22.85381204
2017-01-03T16:05:00Z,,73.22238264,22.90132369
2017-01-03T16:10:00Z,,73.28189731,22.9343874
2017-01-03T16:15:00Z,,73.31000504,22.9500028
2017-01-03T16:20:00Z,,73.32717286,22.95954048
2017-01-03T16:25:00Z,,73.30692444,22.94829136
2017-01-03T16:30:00Z,,73.26376889,22.92431605
2017-01-03T16:35:00Z,,73.22510333,22.90283519
2017-01-03T16:40:00Z,,73.1833401,22.87963339
2017-01-03T16:45:00Z,,73.13982834,22.85546019
2017-01-03T16:50:00Z,,73.08121826,22.82289903
2017-01-03T16:55:00Z,,73.01223,22.78457222
2017-01-03T17:00:00Z,,72.98744497,22.77080276
2017-01-03T17:05:00Z,,72.9569994,22.75388856
2017-01-03T17:10:00Z,,72.91122222,22.72845679
2017-01-03T17:15:00Z,,72.90307333,22.72392963
2017-01-03T17:20:00Z,,72.88118826,22.71177125
2017-01-03T17:25:00Z,,72.87095392,22.70608551
2017-01-03T17:30:00Z,,72.86525667,22.70292037
2017-01-03T17:35:00Z,,72.8706495,22.70591639
2017-01-03T17:40:00Z,,72.84515506,22.69175281
2017-01-03T17:45:00Z,,72.82020444,22.67789136
2017-01-03T17:50:00Z,,72.8027,22.66816667
2017-01-03T17:55:00Z,,72.79667054,22.66481697
2017-01-03T18:00:00Z,,72.77446556,22.65248086
2017-01-03T18:05:00Z,,72.75881434,22.64378575
2017-01-03T18:10:00Z,,72.74393607,22.63552004
2017-01-03T18:15:00Z,,72.73788941,22.63216078
2017-01-03T18:20:00Z,,72.74688889,22.63716049
2017-01-03T18:25:00Z,,72.75326111,22.64070062
2017-01-03T18:30:00Z,,72.73784002,22.63213335
2017-01-03T18:35:00Z,,72.74122619,22.63401455
2017-01-03T18:40:00Z,,72.72844106,22.6269117
2017-01-03T18:45:00Z,,72.73289611,22.62938673
2017-01-03T18:50:00Z,,72.75178,22.63987778
2017-01-03T18:55:00Z,,72.81402111,22.67445617
2017-01-03T19:00:00Z,,72.88825783,22.7156988
2017-01-03T19:05:00Z,,72.99403622,22.77446457
2017-01-03T19:10:00Z,,73.09266712,22.82925951
2017-01-03T19:15:00Z,,73.17396179,22.87442322
2017-01-03T19:20:00Z,,73.23806111,22.91003395
2017-01-03T19:25:00Z,,73.28370444,22.93539136
2017-01-03T19:30:00Z,,73.29494179,22.94163433
2017-01-03T19:35:00Z,,73.295431,22.94190611
2017-01-03T19:40:00Z,,73.31369663,22.95205369
2017-01-03T19:45:00Z,,73.28841667,22.93800926
2017-01-03T19:50:00Z,,73.25185948,22.91769971
2017-01-03T19:55:00Z,,73.20096843,22.88942691
2017-01-03T20:00:00Z,,73.16248389,22.8680466
2017-01-03T20:05:00Z,,73.12936222,22.84964568
2017-01-03T20:10:00Z,,73.10805953,22.83781085
2017-01-03T20:15:00Z,,73.0850405,22.8250225
2017-01-03T20:20:00Z,,73.06464951,22.81369417
2017-01-03T20:25:00Z,,73.06156556,22.81198086
2017-01-03T20:30:00Z,,73.02555896,22.7919772
2017-01-03T20:35:00Z,,73.03986268,22.79992371
2017-01-03T20:40:00Z,,73.00392742,22.77995968
2017-01-03T20:45:00Z,,72.97966,22.76647778
2017-01-03T20:50:00Z,,72.94813497,22.74896387
2017-01-03T20:55:00Z,,72.92749282,22.73749601
2017-01-03T21:00:00Z,,72.91663333,22.73146296
2017-01-03T21:05:00Z,,72.89534111,22.71963395
2017-01-03T21:10:00Z,,72.88898388,22.71610215
2017-01-03T21:15:00Z,,72.87052158,22.70584532
2017-01-03T21:20:00Z,,72.85215,22.69563889
2017-01-03T21:25:00Z,,72.83523928,22.68624404
2017-01-03T21:30:00Z,,72.81830847,22.67683804
2017-01-03T21:35:00Z,,72.81575738,22.67542077
2017-01-03T21:40:00Z,,72.79207899,22.6622661
2017-01-03T21:45:00Z,,72.77237684,22.65132047
2017-01-03T21:50:00Z,,72.77831459,22.65461922
2017-01-03T21:55:00Z,,72.75578489,22.64210272
2017-01-03T22:00:00Z,,72.73124342,22.62846857
2017-01-03T22:05:00Z,,72.72671333,22.62595185
2017-01-03T22:10:00Z,,72.71923667,22.62179815
2017-01-03T22:15:00Z,,72.70821,22.61567222
2017-01-03T22:20:00Z,,72.71045831,22.61692128
2017-01-03T22:25:00Z,,72.69745059,22.60969477
2017-01-03T22:30:00Z,,72.73351778,22.6297321
2017-01-03T22:35:00Z,,72.74349198,22.63527332
2017-01-03T22:40:00Z,,72.81011667,22.67228704
2017-01-03T22:45:00Z,,72.908544,22.72696889
2017-01-03T22:50:00Z,,73.01002058,22.78334477
2017-01-03T22:55:00Z,,73.08406942,22.82448301
2017-01-03T23:00:00Z,,73.1595972,22.86644289
2017-01-03T23:05:00Z,,73.19793667,22.88774259
2017-01-03T23:10:00Z,,73.23164338,22.90646854
2017-01-03T23:15:00Z,,73.24013679,22.9111871
2017-01-03T23:20:00Z,,73.2364672,22.90914844
2017-01-03T23:25:00Z,,73.22957763,22.90532091
2017-01-03T23:30:00Z,,73.20376611,22.89098117
2017-01-03T23:35:00Z,,73.19959678,22.88866488
2017-01-03T23:40:00Z,,73.19537,22.88631667
2017-01-03T23:45:00Z,,73.17369394,22.87427441
2017-01-03T23:50:00Z,,73.17611004,22.87561669
2017-01-03T23:55:00Z,,73.18293939,22.87941077
2017-01-04T00:00:00Z,,73.18072556,22.87818086
2017-01-04T00:05:00Z,,73.17988388,22.87771327
2017-01-04T00:10:00Z,,73.17107382,22.87281879
2017-01-04T00:15:00Z,,73.16868062,22.87148923
2017-01-04T00:20:00Z,,73.18159889,22.87866605
2017-01-04T00:25:00Z,,73.16311556,22.86839753
2017-01-04T00:30:00Z,,73.16870688,22.87150382
2017-01-04T00:35:00Z,,73.16588284,22.86993491
2017-01-04T00:40:00Z,,73.16435734,22.86908741
2017-01-04T00:45:00Z,,73.1464327,22.85912928
2017-01-04T00:50:00Z,,73.13295556,22.85164198
2017-01-04T00:55:00Z,,73.12701557,22.84834198
2017-01-04T01:00:00Z,,73.1170306,22.84279478
2017-01-04T01:05:00Z,,73.11038556,22.83910309
2017-01-04T01:10:00Z,,73.12137778,22.84520988
2017-01-04T01:15:00Z,,73.09826342,22.83236857
2017-01-04T01:20:00Z,,73.07798712,22.82110396
2017-01-04T01:25:00Z,,73.04081579,22.80045322
2017-01-04T01:30:00Z,,73.00237653,22.77909807
2017-01-04T01:35:00Z,,72.97391053,22.76328363
2017-01-04T01:40:00Z,,72.92319721,22.73510956
2017-01-04T01:45:00Z,,72.89385216,22.71880675
2017-01-04T01:50:00Z,,72.85296288,22.69609049
2017-01-04T01:55:00Z,,72.82151001,22.67861667
2017-01-04T02:00:00Z,,72.78990222,22.66105679
2017-01-04T02:05:00Z,,72.77165168,22.6509176
2017-01-04T02:10:00Z,,72.75190601,22.63994778
2017-01-04T02:15:00Z,,72.7257211,22.62540061
2017-01-04T02:20:00Z,,72.69640333,22.60911296
2017-01-04T02:25:00Z,,72.68034834,22.60019352
2017-01-04T02:30:00Z,,72.66366264,22.59092369
2017-01-04T02:35:00Z,,72.6369516,22.57608422
2017-01-04T02:40:00Z,,72.61748,22.56526667
2017-01-04T02:45:00Z,,72.59531338,22.55295188
2017-01-04T02:50:00Z,,72.5759223,22.54217906
2017-01-04T02:55:00Z,,72.54662946,22.52590525
2017-01-04T03:00:00Z,,72.52952559,22.5164031
2017-01-04T03:05:00Z,,72.51123344,22.5062408
2017-01-04T03:10:00Z,,72.50097288,22.50054049
2017-01-04T03:15:00Z,,72.47606177,22.48670098
2017-01-04T03:20:00Z,,72.45840556,22.47689198
2017-01-04T03:25:00Z,,72.45055,22.47252778
2017-01-04T03:30:00Z,,72.46084392,22.47824662
2017-01-04T03:35:00Z,,72.44443556,22.46913086
2017-01-04T03:40:00Z,,72.42233219,22.45685122
2017-01-04T03:45:00Z,,72.41505111,22.45280617
2017-01-04T03:50:00Z,,72.40348848,22.44638249
2017-01-04T03:55:00Z,,72.40403943,22.44668857
2017-01-04T04:00:00Z,,72.40577889,22.44765494
2017-01-04T04:05:00Z,,72.41458412,22.45254673
2017-01-04T04:10:00Z,,72.41576831,22.45320462
2017-01-04T04:15:00Z,,72.4139394,22.45218856
2017-01-04T04:20:00Z,,72.39702843,22.44279357
2017-01-04T04:25:00Z,,72.37719556,22.43177531
2017-01-04T04:30:00Z,,72.36187556,22.4232642
2017-01-04T04:35:00Z,,72.34455729,22.41364294
2017-01-04T04:40:00Z,,72.30544,22.39191111
2017-01-04T04:45:00Z,,72.27903551,22.37724195
2017-01-04T04:50:00Z,,72.2413261,22.35629228
2017-01-04T04:55:00Z,,72.21921667,22.34400926
2017-01-04T05:00:00Z,,72.16316333,22.31286852
2017-01-04T05:05:00Z,,72.13952441,22.29973578
2017-01-04T05:10:00Z,,72.10107727,22.27837626
2017-01-04T05:15:00Z,,72.07276764,22.26264869
2017-01-04T05:20:00Z,,72.05530667,22.25294815
2017-01-04T05:25:00Z,,72.05170832,22.25094907
2017-01-04T05:30:00Z,,72.04706222,22.2483679
2017-01-04T05:35:00Z,,72.05188061,22.25104478
2017-01-04T05:40:00Z,,72.06270276,22.25705709
2017-01-04T05:45:00Z,,72.07816562,22.26564757
2017-01-04T05:50:00Z,,72.09922956,22.27734975
2017-01-04T05:55:00Z,,72.10052877,22.27807154
2017-01-04T06:00:00Z,,72.10003718,22.27779843
2017-01-04T06:05:00Z,,72.10956846,22.28309359
2017-01-04T06:10:00Z,,72.10562556,22.28090309
2017-01-04T06:15:00Z,,72.10644167,22.28135648
2017-01-04T06:20:00Z,,72.10088177,22.27826765
2017-01-04T06:25:00Z,,72.09142444,22.27301358
2017-01-04T06:30:00Z,,72.06942013,22.26078896
2017-01-04T06:35:00Z,,72.0608889,22.25604939
2017-01-04T06:40:00Z,,72.01330874,22.22961597
2017-01-04T06:45:00Z,,71.9956773,22.21982072
2017-01-04T06:50:00Z,,71.99479043,22.21932802
2017-01-04T06:55:00Z,,71.97952444,22.21084691
2017-01-04T07:00:00Z,,71.95812,22.19895556
2017-01-04T07:05:00Z,,71.93974778,22.18874877
2017-01-04T07:10:00Z,,71.91269889,22.1737216
2017-01-04T07:15:00Z,,71.88303223,22.15724013
2017-01-04T07:20:00Z,,71.83863718,22.13257621
2017-01-04T07:25:00Z,,71.81948,22.12193333
2017-01-04T07:30:00Z,,71.79528627,22.10849237
2017-01-04T07:35:00Z,,71.79395832,22.10775462
2017-01-04T07:40:00Z,,71.78163613,22.10090896
2017-01-04T07:45:00Z,,71.76803222,22.09335123
2017-01-04T07:50:00Z,,71.72968064,22.0720448
2017-01-04T07:55:00Z,,71.71879111,22.06599506
2017-01-04T08:00:00Z,,71.7185705,22.0658725
2017-01-04T08:05:00Z,,71.6868344,22.04824133
2017-01-04T08:10:00Z,,71.67234478,22.04019154
2017-01-04T08:15:00Z,,71.64243897,22.0235772
2017-01-04T08:20:00Z,,71.629844,22.01658
2017-01-04T08:25:00Z,,71.61262222,22.00701235
2017-01-04T08:30:00Z,,71.59709166,21.99838425
2017-01-04T08:35:00Z,,71.56974787,21.98319326
2017-01-04T08:40:00Z,,71.56059556,21.97810864
2017-01-04T08:45:00Z,,71.5406084,21.96700467
2017-01-04T08:50:00Z,,71.53862484,21.96590269
2017-01-04T08:55:00Z,,71.53766434,21.96536908
2017-01-04T09:00:00Z,,71.51700447,21.95389137
2017-01-04T09:05:00Z,,71.52474613,21.9581923
2017-01-04T09:10:00Z,,71.52176731,21.9565374
2017-01-04T09:15:00Z,,71.5143549,21.95241939
2017-01-04T09:20:00Z,,71.49727551,21.94293084
2017-01-04T09:25:00Z,,71.46765568,21.92647538
2017-01-04T09:30:00Z,,71.448488,21.91582667
2017-01-04T09:35:00Z,,71.43206111,21.90670062
2017-01-04T09:40:00Z,,71.41953002,21.8997389
2017-01-04T09:45:00Z,,71.39388937,21.88549409
2017-01-04T09:50:00Z,,71.39100667,21.88389259
2017-01-04T09:55:00Z,,71.38482612,21.88045896
2017-01-04T10:00:00Z,,71.38321823,21.87956569
2017-01-04T10:05:00Z,,71.37153064,21.87307258
2017-01-04T10:10:00Z,,71.35611556,21.86450864
2017-01-04T10:15:00Z,,71.35158889,21.86199383
2017-01-04T10:20:00Z,,71.33668286,21.8537127
2017-01-04T10:25:00Z,,71.29876667,21.83264815
2017-01-04T10:30:00Z,,71.28319556,21.82399753
2017-01-04T10:35:00Z,,71.26009667,21.81116481
2017-01-04T10:40:00Z,,71.26197,21.81220556
2017-01-04T10:45:00Z,,71.23530839,21.79739355
2017-01-04T10:50:00Z,,71.2399305,21.79996139
2017-01-04T10:55:00Z,,71.24709939,21.8039441
2017-01-04T11:00:00Z,,71.25647333,21.80915185
2017-01-04T11:05:00Z,,71.25954222,21.81085679
2017-01-04T11:10:00Z,,71.2516938,21.80649656
2017-01-04T11:15:00Z,,71.25758283,21.80976824
2017-01-04T11:20:00Z,,71.24369727,21.80205404
2017-01-04T11:25:00Z,,71.24859521,21.80477512
2017-01-04T11:30:00Z,,71.22888714,21.79382619
2017-01-04T11:35:00Z,,71.21251333,21.78472963
2017-01-04T11:40:00Z,,71.18428844,21.76904914
2017-01-04T11:45:00Z,,71.18222314,21.76790175
2017-01-04T11:50:00Z,,71.16173444,21.75651914
2017-01-04T11:55:00Z,,71.13061901,21.73923278
2017-01-04T12:00:00Z,,71.11885839,21.7326991
2017-01-04T12:05:00Z,,71.10712218,21.72617899
2017-01-04T12:10:00Z,,71.11189667,21.72883148
2017-01-04T12:15:00Z,,71.14439491,21.74688606
2017-01-04T12:20:00Z,,71.16860172,21.76033429
2017-01-04T12:25:00Z,,71.25028838,21.80571577
2017-01-04T12:30:00Z,,71.33482533,21.85268074
2017-01-04T12:35:00Z,,71.43196222,21.90664568
2017-01-04T12:40:00Z,,71.55144492,21.97302496
2017-01-04T12:45:00Z,,71.6919235,22.05106861
2017-01-04T12:50:00Z,,71.81054553,22.11696974
2017-01-04T12:55:00Z,,71.95148446,22.19526914
2017-01-04T13:00:00Z,,72.1158989,22.2866105
2017-01-04T13:05:00Z,,72.26140111,22.36744506
2017-01-04T13:10:00Z,,72.43299674,22.46277597
2017-01-04T13:15:00Z,,72.58835666,22.54908703
2017-01-04T13:20:00Z,,72.7018534,22.61214078
