,F,C,sim results
2017-02-24T04:20:00Z,74.948,23.86,
2017-02-24T04:25:00Z,74.948,23.86,
2017-02-24T04:30:00Z,74.912,23.84,
2017-02-24T04:35:00Z,74.876,23.82,
2017-02-24T04:40:00Z,74.90828,23.83793333,
2017-02-24T04:45:00Z,74.84,23.8,
2017-02-24T04:50:00Z,74.84,23.8,
2017-02-24T04:55:00Z,74.8137,23.78538889,
2017-02-24T05:00:00Z,74.83437,23.79687222,
2017-02-24T05:05:00Z,74.804,23.78,
2017-02-24T05:10:00Z,74.804,23.78,
2017-02-24T05:15:00Z,74.77502,23.7639,
2017-02-24T05:20:00Z,74.768,23.76,
2017-02-24T05:25:00Z,74.822,23.79,
2017-02-24T05:30:00Z,74.823616,23.79089778,
2017-02-24T05:35:00Z,74.804,23.78,
2017-02-24T05:40:00Z,74.804,23.78,
2017-02-24T05:45:00Z,74.804,23.78,
2017-02-24T05:50:00Z,74.804,23.78,
2017-02-24T05:55:00Z,74.77845,23.76580556,
2017-02-24T06:00:00Z,74.79292,23.77384444,
2017-02-24T06:05:00Z,74.732,23.74,
2017-02-24T06:10:00Z,74.74673,23.74818333,
2017-02-24T06:15:00Z,74.76479,23.75821667,
2017-02-24T06:20:00Z,74.723,23.735,
2017-02-24T06:25:00Z,74.71021,23.72789444,
2017-02-24T06:30:00Z,74.66,23.7,
2017-02-24T06:35:00Z,74.624,23.68,
2017-02-24T06:40:00Z,74.60494,23.66941111,
2017-02-24T06:45:00Z,74.6223,23.67905556,
2017-02-24T06:50:00Z,74.588,23.66,
2017-02-24T06:55:00Z,74.57687,23.65381667,
2017-02-24T07:00:00Z,74.552,23.64,
2017-02-24T07:05:00Z,74.51885,23.62158333,
2017-02-24T07:10:00Z,74.516,23.62,
2017-02-24T07:15:00Z,74.48,23.6,
2017-02-24T07:20:00Z,74.40801,23.56000556,
2017-02-24T07:25:00Z,74.47999,23.59999444,
2017-02-24T07:30:00Z,74.41443,23.56357222,
2017-02-24T07:35:00Z,74.38258,23.54587778,
2017-02-24T07:40:00Z,74.3432,23.524,
2017-02-24T07:45:00Z,74.35932,23.53295556,
2017-02-24T07:50:00Z,74.336,23.52,
2017-02-24T07:55:00Z,74.326,23.51444444,
2017-02-24T08:00:00Z,74.26914,23.48285556,
2017-02-24T08:05:00Z,74.228,23.46,
2017-02-24T08:10:00Z,74.2351761,23.46398672,
2017-02-24T08:15:00Z,74.18172,23.43428889,
2017-02-24T08:20:00Z,74.21396,23.4522,
2017-02-24T08:25:00Z,74.15057,23.41698333,
2017-02-24T08:30:00Z,74.12051,23.40028333,
2017-02-24T08:35:00Z,74.156,23.42,
2017-02-24T08:40:00Z,74.06,23.36666667,
2017-02-24T08:45:00Z,74.10868,23.39371111,
2017-02-24T08:50:00Z,74.048,23.36,
2017-02-24T08:55:00Z,74.048,23.36,
2017-02-24T09:00:00Z,73.976,23.32,
2017-02-24T09:05:00Z,73.9507446,23.30596922,
2017-02-24T09:10:00Z,73.904,23.28,
2017-02-24T09:15:00Z,73.904,23.28,
2017-02-24T09:20:00Z,73.8545,23.2525,
2017-02-24T09:25:00Z,73.8178,23.23211111,
2017-02-24T09:30:00Z,73.8150558,23.23058656,
2017-02-24T09:35:00Z,73.724,23.18,
2017-02-24T09:40:00Z,73.7240143,23.18000794,
2017-02-24T09:45:00Z,73.724,23.18,
2017-02-24T09:50:00Z,73.688,23.16,
2017-02-24T09:55:00Z,73.6736145,23.15200806,
2017-02-24T10:00:00Z,73.616,23.12,
2017-02-24T10:05:00Z,73.60486,23.11381111,
2017-02-24T10:10:00Z,73.616,23.12,
2017-02-24T10:15:00Z,73.52861,23.07145,
2017-02-24T10:20:00Z,73.5003,23.05572222,
2017-02-24T10:25:00Z,73.472,23.04,
2017-02-24T10:30:00Z,73.472,23.04,
2017-02-24T10:35:00Z,73.41377,23.00765,
2017-02-24T10:40:00Z,73.3866,22.99255556,
2017-02-24T10:45:00Z,73.35669,22.97593889,
2017-02-24T10:50:00Z,73.36123,22.97846111,
2017-02-24T10:55:00Z,73.2681656,22.92675867,
2017-02-24T11:00:00Z,73.24,22.91111111,
2017-02-24T11:05:00Z,73.256,22.92,
2017-02-24T11:10:00Z,73.1766052,22.87589178,
2017-02-24T11:15:00Z,73.14891,22.86050556,
2017-02-24T11:20:00Z,73.1789856,22.87721422,
2017-02-24T11:25:00Z,73.13462,22.85256667,
2017-02-24T11:30:00Z,73.112,22.84,
2017-02-24T11:35:00Z,73.04,22.8,
2017-02-24T11:40:00Z,73.0199661,22.78887006,
2017-02-24T11:45:00Z,72.968,22.76,
2017-02-24T11:50:00Z,72.96394,22.75774444,
2017-02-24T11:55:00Z,72.93352,22.74084444,
2017-02-24T12:00:00Z,72.96463,22.75812778,
2017-02-24T12:05:00Z,72.932,22.74,
2017-02-24T12:10:00Z,72.896,22.72,
2017-02-24T12:15:00Z,72.932,22.74,
2017-02-24T12:20:00Z,72.86,22.7,
2017-02-24T12:25:00Z,72.85241,22.69578333,
2017-02-24T12:30:00Z,72.86,22.7,
2017-02-24T12:35:00Z,72.788,22.66,
2017-02-24T12:40:00Z,72.857,22.69833333,
2017-02-24T12:45:00Z,72.8599854,22.69999189,
2017-02-24T12:50:00Z,72.8470459,22.69280328,
2017-02-24T12:55:00Z,72.81341,22.67411667,
2017-02-24T13:00:00Z,72.776,22.65333333,
2017-02-24T13:05:00Z,72.824,22.68,
2017-02-24T13:10:00Z,72.82737,22.68187222,
2017-02-24T13:15:00Z,72.82401,22.68000556,
2017-02-24T13:20:00Z,72.896,22.72,
2017-02-24T13:25:00Z,72.87309,22.70727222,
2017-02-24T13:30:00Z,72.906044,22.72558,
2017-02-24T13:35:00Z,72.91623,22.73123889,
2017-02-24T13:40:00Z,72.968,22.76,
2017-02-24T13:45:00Z,73.0399857,22.79999206,
2017-02-24T13:50:00Z,73.04,22.8,
2017-02-24T13:55:00Z,73.07502,22.81945556,
2017-02-24T14:00:00Z,73.112,22.84,
2017-02-24T14:05:00Z,73.148,22.86,
2017-02-24T14:10:00Z,73.17056,22.87253333,
2017-02-24T14:15:00Z,73.243,22.91277778,
2017-02-24T14:20:00Z,73.256,22.92,
2017-02-24T14:25:00Z,73.34732,22.97073333,
2017-02-24T14:30:00Z,73.4,23,
2017-02-24T14:35:00Z,73.49087,23.05048333,
2017-02-24T14:40:00Z,73.56718,23.09287778,
2017-02-24T14:45:00Z,73.688,23.16,
2017-02-24T14:50:00Z,73.724,23.18,
2017-02-24T14:55:00Z,73.88583,23.26990556,
2017-02-24T15:00:00Z,73.976,23.32,
2017-02-24T15:05:00Z,74.128334,23.40463,
2017-02-24T15:10:00Z,74.264,23.48,
2017-02-24T15:15:00Z,74.336,23.52,
2017-02-24T15:20:00Z,74.4430847,23.5794915,
2017-02-24T15:25:00Z,74.5880051,23.66000283,
2017-02-24T15:30:00Z,74.77118,23.76176667,
2017-02-24T15:35:00Z,74.86289,23.81271667,
2017-02-24T15:40:00Z,74.9992752,23.88848622,
2017-02-24T15:45:00Z,75.15303,23.97390556,
2017-02-24T15:50:00Z,75.236,24.02,
2017-02-24T15:55:00Z,75.37156,24.09531111,
2017-02-24T16:00:00Z,75.50764,24.17091111,
2017-02-24T16:05:00Z,75.65279,24.25155,
2017-02-24T16:10:00Z,75.776,24.32,
2017-02-24T16:15:00Z,75.92,24.4,
2017-02-24T16:20:00Z,75.9593048,24.421836,
2017-02-24T16:25:00Z,76.136,24.52,
2017-02-24T16:30:00Z,76.28,24.6,
2017-02-24T16:35:00Z,76.36329,24.64627222,
2017-02-24T16:40:00Z,76.49599,24.71999444,
2017-02-24T16:45:00Z,76.568,24.76,
2017-02-24T16:50:00Z,76.64,24.8,
2017-02-24T16:55:00Z,76.797,24.88722222,
2017-02-24T17:00:00Z,76.9279861,24.95999228,
2017-02-24T17:05:00Z,77.0050354,25.00279744,
2017-02-24T17:10:00Z,77.08555,25.04752778,
2017-02-24T17:15:00Z,77.144,25.08,
2017-02-24T17:20:00Z,77.29838,25.16576667,
2017-02-24T17:25:00Z,77.3874,25.21522222,
2017-02-24T17:30:00Z,77.5157547,25.28653039,
2017-02-24T17:35:00Z,77.576,25.32,
2017-02-24T17:40:00Z,77.684,25.38,
2017-02-24T17:45:00Z,77.7695,25.4275,
2017-02-24T17:50:00Z,77.90964,25.50535556,
2017-02-24T17:55:00Z,77.9585342,25.532519,
2017-02-24T18:00:00Z,78.07999,25.59999444,
2017-02-24T18:05:00Z,77.57602,25.32001111,
2017-02-24T18:10:00Z,76.9695358,24.98307544,
2017-02-24T18:15:00Z,77.216,25.12,
2017-02-24T18:20:00Z,77.3193,25.17738889,
2017-02-24T18:25:00Z,77.5399857,25.29999206,
2017-02-24T18:30:00Z,77.49123,25.27290556,
2017-02-24T18:35:00Z,77.40501,25.22500556,
2017-02-24T18:40:00Z,77.612,25.34,
2017-02-24T18:45:00Z,77.756,25.42,
2017-02-24T18:50:00Z,78.0386658,25.57703656,
2017-02-24T18:55:00Z,78.06037,25.58909444,
2017-02-24T19:00:00Z,78.20388,25.66882222,
2017-02-24T19:05:00Z,78.32873,25.73818333,
2017-02-24T19:10:00Z,78.427536,25.79307556,
2017-02-24T19:15:00Z,78.42378,25.79098889,
2017-02-24T19:20:00Z,78.548,25.86,
2017-02-24T19:25:00Z,78.68664,25.93702222,
2017-02-24T19:30:00Z,78.656,25.92,
2017-02-24T19:35:00Z,78.8,26,
2017-02-24T19:40:00Z,79.08799,26.15999444,
2017-02-24T19:45:00Z,79.17135,26.20630556,
2017-02-24T19:50:00Z,79.376,26.32,
2017-02-24T19:55:00Z,79.406105,26.336725,
2017-02-24T20:00:00Z,79.4339752,26.35220844,
2017-02-24T20:05:00Z,79.50971,26.39428333,
2017-02-24T20:10:00Z,79.628006,26.46000333,
2017-02-24T20:15:00Z,79.70643,26.50357222,
2017-02-24T20:20:00Z,79.93648,26.63137778,
2017-02-24T20:25:00Z,80.096,26.72,
2017-02-24T20:30:00Z,79.73008,26.51671111,
2017-02-24T20:35:00Z,79.7211,26.51172222,
2017-02-24T20:40:00Z,79.93791,26.63217222,
2017-02-24T20:45:00Z,79.89403,26.60779444,
2017-02-24T20:50:00Z,79.88,26.6,
2017-02-24T20:55:00Z,79.760025,26.53334722,
2017-02-24T21:00:00Z,80.1267242,26.737069,
2017-02-24T21:05:00Z,80.1547546,26.75264144,
2017-02-24T21:10:00Z,80.06,26.7,
2017-02-24T21:15:00Z,79.984726,26.65818111,
2017-02-24T21:20:00Z,79.50009,26.38893889,
2017-02-24T21:25:00Z,79.78189,26.54549444,
2017-02-24T21:30:00Z,80.024,26.68,
2017-02-24T21:35:00Z,80.13201,26.74000556,
2017-02-24T21:40:00Z,80.40924,26.89402222,
2017-02-24T21:45:00Z,80.42,26.9,
2017-02-24T21:50:00Z,80.59996,26.99997778,
2017-02-24T21:55:00Z,80.67201,27.04000556,
2017-02-24T22:00:00Z,80.45601,26.92000556,
2017-02-24T22:05:00Z,80.579,26.98833333,
2017-02-24T22:10:00Z,80.708,27.06,
2017-02-24T22:15:00Z,80.83521,27.13067222,
2017-02-24T22:20:00Z,80.924,27.18,
2017-02-24T22:25:00Z,80.97583,27.20879444,
2017-02-24T22:30:00Z,81.02046,27.23358889,
2017-02-24T22:35:00Z,81.068,27.26,
2017-02-24T22:40:00Z,81.068,27.26,
2017-02-24T22:45:00Z,81.104,27.28,
2017-02-24T22:50:00Z,81.0698853,27.26104739,
2017-02-24T22:55:00Z,81.08575,27.26986111,
2017-02-24T23:00:00Z,81.08244,27.26802222,
2017-02-24T23:05:00Z,81.03868,27.24371111,
2017-02-24T23:10:00Z,81.068,27.26,
2017-02-24T23:15:00Z,80.9654846,27.203047,
2017-02-24T23:20:00Z,80.96,27.2,
2017-02-24T23:25:00Z,80.92695,27.18163889,
2017-02-24T23:30:00Z,80.888,27.16,
2017-02-24T23:35:00Z,80.87863,27.15479444,
2017-02-24T23:40:00Z,80.852,27.14,
2017-02-24T23:45:00Z,80.78,27.1,
2017-02-24T23:50:00Z,80.708,27.06,
2017-02-24T23:55:00Z,80.68179,27.04543889,
2017-02-25T00:00:00Z,80.63098,27.01721111,
2017-02-25T00:05:00Z,80.564,26.98,
2017-02-25T00:10:00Z,80.52799,26.95999444,
2017-02-25T00:15:00Z,80.38402,26.88001111,
2017-02-25T00:20:00Z,80.384,26.88,
2017-02-25T00:25:00Z,80.312,26.84,
2017-02-25T00:30:00Z,80.26,26.81111111,
2017-02-25T00:35:00Z,80.204,26.78,
2017-02-25T00:40:00Z,80.132,26.74,
2017-02-25T00:45:00Z,80.02402,26.68001111,
2017-02-25T00:50:00Z,79.9736252,26.652014,
2017-02-25T00:55:00Z,79.916,26.62,
2017-02-25T01:00:00Z,79.844,26.58,
2017-02-25T01:05:00Z,79.772,26.54,
2017-02-25T01:10:00Z,79.67739,26.48743889,
2017-02-25T01:15:00Z,79.5965042,26.44250233,
2017-02-25T01:20:00Z,79.53622,26.40901111,
2017-02-25T01:25:00Z,79.46855,26.37141667,
2017-02-25T01:30:00Z,79.4420242,26.35668011,
2017-02-25T01:35:00Z,79.31577,26.28653889,
2017-02-25T01:40:00Z,79.2558746,26.25326367,
2017-02-25T01:45:00Z,79.187,26.215,
2017-02-25T01:50:00Z,79.15282,26.19601111,
2017-02-25T01:55:00Z,79.088,26.16,
2017-02-25T02:00:00Z,79.00446,26.11358889,
2017-02-25T02:05:00Z,78.97083,26.09490556,
2017-02-25T02:10:00Z,78.858,26.03222222,
2017-02-25T02:15:00Z,78.8,26,
2017-02-25T02:20:00Z,78.76399,25.97999444,
2017-02-25T02:25:00Z,78.703125,25.94618056,
2017-02-25T02:30:00Z,78.64759,25.91532778,
2017-02-25T02:35:00Z,78.61564,25.89757778,
2017-02-25T02:40:00Z,78.548,25.86,
2017-02-25T02:45:00Z,78.476,25.82,
2017-02-25T02:50:00Z,78.45876,25.81042222,
2017-02-25T02:55:00Z,78.44,25.8,
2017-02-25T03:00:00Z,78.36801,25.76000556,
2017-02-25T03:05:00Z,78.36799,25.75999444,
2017-02-25T03:10:00Z,78.296,25.72,
2017-02-25T03:15:00Z,78.224,25.68,
2017-02-25T03:20:00Z,78.21996,25.67775556,
2017-02-25T03:25:00Z,78.1666,25.64811111,
2017-02-25T03:30:00Z,78.14337,25.63520556,
2017-02-25T03:35:00Z,78.152,25.64,
2017-02-25T03:40:00Z,78.008,25.56,
2017-02-25T03:45:00Z,77.98978,25.54987778,
2017-02-25T03:50:00Z,77.972,25.54,
2017-02-25T03:55:00Z,77.9,25.5,
2017-02-25T04:00:00Z,77.9,25.5,
2017-02-25T04:05:00Z,77.81253,25.45140556,
2017-02-25T04:10:00Z,77.756,25.42,
2017-02-25T04:15:00Z,77.74309,25.41282778,
2017-02-25T04:20:00Z,77.66497,25.36942778,
2017-02-25T04:25:00Z,77.62274,25.34596667,
2017-02-25T04:30:00Z,77.5899353,25.32774183,
2017-02-25T04:35:00Z,77.54,25.3,
2017-02-25T04:40:00Z,77.54,25.3,
2017-02-25T04:45:00Z,77.468,25.26,
2017-02-25T04:50:00Z,77.40694,25.22607778,
2017-02-25T04:55:00Z,77.396,25.22,
2017-02-25T05:00:00Z,77.3864059,25.21466994,
2017-02-25T05:05:00Z,77.3228,25.17933333,
2017-02-25T05:10:00Z,77.312,25.17333333,
2017-02-25T05:15:00Z,77.2385941,25.13255228,
2017-02-25T05:20:00Z,77.20802,25.11556667,
2017-02-25T05:25:00Z,77.19913,25.11062778,
2017-02-25T05:30:00Z,77.144,25.08,
2017-02-25T05:35:00Z,77.12698,25.07054444,
2017-02-25T05:40:00Z,77.12745,25.07080556,
2017-02-25T05:45:00Z,77.10739,25.05966111,
2017-02-25T05:50:00Z,77.01007,25.00559444,
2017-02-25T05:55:00Z,76.9971848,24.998436,
2017-02-25T06:00:00Z,76.928,24.96,
2017-02-25T06:05:00Z,76.928,24.96,
2017-02-25T06:10:00Z,76.883,24.935,
2017-02-25T06:15:00Z,76.83304,24.90724444,
2017-02-25T06:20:00Z,76.82,24.9,
2017-02-25T06:25:00Z,76.8199844,24.89999133,
2017-02-25T06:30:00Z,76.78399,24.87999444,
2017-02-25T06:35:00Z,76.73109,24.85060556,
2017-02-25T06:40:00Z,76.726265,24.847925,
2017-02-25T06:45:00Z,76.6562653,24.80903628,
2017-02-25T06:50:00Z,76.61363,24.78535,
2017-02-25T06:55:00Z,76.604,24.78,
2017-02-25T07:00:00Z,76.604,24.78,
2017-02-25T07:05:00Z,76.56286,24.75714444,
2017-02-25T07:10:00Z,76.53338,24.74076667,
2017-02-25T07:15:00Z,76.496,24.72,
2017-02-25T07:20:00Z,76.496,24.72,
2017-02-25T07:25:00Z,76.424,24.68,
2017-02-25T07:30:00Z,76.424,24.68,
2017-02-25T07:35:00Z,76.388,24.66,
2017-02-25T07:40:00Z,76.352,24.64,
2017-02-25T07:45:00Z,76.348,24.63777778,
2017-02-25T07:50:00Z,76.352,24.64,
2017-02-25T07:55:00Z,76.2980042,24.61000233,
2017-02-25T08:00:00Z,76.28,24.6,
2017-02-25T08:05:00Z,76.34142,24.63412222,
2017-02-25T08:10:00Z,76.26599,24.59221667,
2017-02-25T08:15:00Z,76.27752,24.59862222,
2017-02-25T08:20:00Z,76.2205658,24.566981,
2017-02-25T08:25:00Z,76.24401,24.58000556,
2017-02-25T08:30:00Z,76.208,24.56,
2017-02-25T08:35:00Z,76.2044754,24.55804189,
2017-02-25T08:40:00Z,76.21384,24.56324444,
2017-02-25T08:45:00Z,76.18497,24.54720556,
2017-02-25T08:50:00Z,76.208,24.56,
2017-02-25T08:55:00Z,76.15003,24.52779444,
2017-02-25T09:00:00Z,76.064,24.48,
2017-02-25T09:05:00Z,76.064,24.48,
2017-02-25T09:10:00Z,75.93317,24.40731667,
2017-02-25T09:15:00Z,75.92,24.4,
2017-02-25T09:20:00Z,75.848,24.36,
2017-02-25T09:25:00Z,75.79948,24.33304444,
2017-02-25T09:30:00Z,75.7662354,24.31457522,
2017-02-25T09:35:00Z,75.74367,24.30203889,
2017-02-25T09:40:00Z,75.6698761,24.26104228,
2017-02-25T09:45:00Z,75.59559,24.21977222,
2017-02-25T09:50:00Z,75.56558,24.2031,
2017-02-25T09:55:00Z,75.55998,24.19998889,
2017-02-25T10:00:00Z,75.45202,24.14001111,
2017-02-25T10:05:00Z,75.39254,24.10696667,
2017-02-25T10:10:00Z,75.33405,24.07447222,
2017-02-25T10:15:00Z,75.272,24.04,
2017-02-25T10:20:00Z,75.2,24,
2017-02-25T10:25:00Z,75.11669,23.95371667,
2017-02-25T10:30:00Z,75.056,23.92,
2017-02-25T10:35:00Z,74.98399,23.87999444,
2017-02-25T10:40:00Z,74.92798,23.84887778,
2017-02-25T10:45:00Z,74.85723,23.80957222,
2017-02-25T10:50:00Z,74.804,23.78,
2017-02-25T10:55:00Z,74.804,23.78,
2017-02-25T11:00:00Z,74.732,23.74,
2017-02-25T11:05:00Z,74.66,23.7,
2017-02-25T11:10:00Z,74.6958542,23.719919,
2017-02-25T11:15:00Z,74.588,23.66,
2017-02-25T11:20:00Z,74.552,23.64,
2017-02-25T11:25:00Z,74.516,23.62,
2017-02-25T11:30:00Z,74.45,23.58333333,
2017-02-25T11:35:00Z,74.37866,23.5437,
2017-02-25T11:40:00Z,74.336,23.52,
2017-02-25T11:45:00Z,74.336,23.52,
2017-02-25T11:50:00Z,74.2759857,23.48665872,
2017-02-25T11:55:00Z,74.24038,23.46687778,
2017-02-25T12:00:00Z,74.18672,23.43706667,
2017-02-25T12:05:00Z,74.156,23.42,
2017-02-25T12:10:00Z,74.12,23.4,
2017-02-25T12:15:00Z,74.087326,23.38184778,
2017-02-25T12:20:00Z,74.048,23.36,
2017-02-25T12:25:00Z,74.0055847,23.33643594,
2017-02-25T12:30:00Z,73.95944,23.3108,
2017-02-25T12:35:00Z,73.9034958,23.27971989,
2017-02-25T12:40:00Z,73.87307,23.26281667,
2017-02-25T12:45:00Z,73.84002,23.24445556,
2017-02-25T12:50:00Z,73.75772,23.19873333,
2017-02-25T12:55:00Z,73.72401,23.18000556,
2017-02-25T13:00:00Z,73.688,23.16,
2017-02-25T13:05:00Z,73.6753159,23.15295328,
2017-02-25T13:10:00Z,73.59575,23.10875,
2017-02-25T13:15:00Z,73.55038,23.08354444,
2017-02-25T13:20:00Z,73.544014,23.08000778,
2017-02-25T13:25:00Z,73.53656,23.07586667,
2017-02-25T13:30:00Z,73.4860458,23.04780322,
2017-02-25T13:35:00Z,73.41483,23.00823889,
2017-02-25T13:40:00Z,73.4,23,
2017-02-25T13:45:00Z,73.4,23,
2017-02-25T13:50:00Z,73.40078,23.00043333,
2017-02-25T13:55:00Z,73.364,22.98,
2017-02-25T14:00:00Z,73.3281555,22.96008639,
2017-02-25T14:05:00Z,73.27008,22.92782222,
2017-02-25T14:10:00Z,73.256,22.92,
2017-02-25T14:15:00Z,73.24519,22.91399444,
2017-02-25T14:20:00Z,73.1695251,22.87195839,
2017-02-25T14:25:00Z,73.112,22.84,
2017-02-25T14:30:00Z,73.04,22.8,
2017-02-25T14:35:00Z,73.03137,22.79520556,
2017-02-25T14:40:00Z,72.968,22.76,
2017-02-25T14:45:00Z,72.94113,22.74507222,
2017-02-25T14:50:00Z,72.90917,22.72731667,
2017-02-25T14:55:00Z,72.8754959,22.70860883,
2017-02-25T15:00:00Z,72.83459,22.68588333,
2017-02-25T15:05:00Z,72.79883,22.66601667,
2017-02-25T15:10:00Z,72.824,22.68,
2017-02-25T15:15:00Z,72.752,22.64,
2017-02-25T15:20:00Z,72.716,22.62,
2017-02-25T15:25:00Z,72.69306,22.60725556,
2017-02-25T15:30:00Z,72.6531,22.58505556,
2017-02-25T15:35:00Z,72.644,22.58,
2017-02-25T15:40:00Z,72.644,22.58,
2017-02-25T15:45:00Z,72.644,22.58,
2017-02-25T15:50:00Z,72.536,22.52,
2017-02-25T15:55:00Z,72.5536041,22.52978006,
2017-02-25T16:00:00Z,72.61618,22.56454444,
2017-02-25T16:05:00Z,72.5702,22.539,
2017-02-25T16:10:00Z,72.64398,22.57998889,
2017-02-25T16:15:00Z,72.536,22.52,
2017-02-25T16:20:00Z,72.5198,22.511,
2017-02-25T16:25:00Z,72.536,22.52,
2017-02-25T16:30:00Z,72.5025,22.50138889,
2017-02-25T16:35:00Z,72.464,22.48,
2017-02-25T16:40:00Z,72.428,22.46,
2017-02-25T16:45:00Z,72.42413,22.45785,
2017-02-25T16:50:00Z,72.409996,22.44999778,
2017-02-25T16:55:00Z,72.2975,22.3875,
2017-02-25T17:00:00Z,72.284,22.38,
2017-02-25T17:05:00Z,72.21728,22.34293333,
2017-02-25T17:10:00Z,72.212,22.34,
2017-02-25T17:15:00Z,72.176,22.32,
2017-02-25T17:20:00Z,72.176,22.32,
2017-02-25T17:25:00Z,72.104,22.28,
2017-02-25T17:30:00Z,72.0767,22.26483333,
2017-02-25T17:35:00Z,72.068,22.26,
2017-02-25T17:40:00Z,72.068,22.26,
2017-02-25T17:45:00Z,71.996,22.22,
2017-02-25T17:50:00Z,72.014,22.23,
2017-02-25T17:55:00Z,71.996,22.22,
2017-02-25T18:00:00Z,72.00562,22.22534444,
2017-02-25T18:05:00Z,72.02672,22.23706667,
2017-02-25T18:10:00Z,72.08589,22.26993889,
2017-02-25T18:15:00Z,72.11459,22.28588333,
2017-02-25T18:20:00Z,72.15387,22.30770556,
2017-02-25T18:25:00Z,72.18308,22.32393333,
2017-02-25T18:30:00Z,72.14,22.3,
2017-02-25T18:35:00Z,72.15321,22.30733889,
2017-02-25T18:40:00Z,72.212,22.34,
2017-02-25T18:45:00Z,72.212,22.34,
2017-02-25T18:50:00Z,72.1993256,22.33295867,
2017-02-25T18:55:00Z,72.19757,22.33198333,
2017-02-25T19:00:00Z,72.24258,22.35698889,
2017-02-25T19:05:00Z,72.2125,22.34027778,
2017-02-25T19:10:00Z,72.212,22.34,
2017-02-25T19:15:00Z,72.2103348,22.33907489,
2017-02-25T19:20:00Z,72.212,22.34,
2017-02-25T19:25:00Z,72.1847458,22.32485878,
2017-02-25T19:30:00Z,72.176,22.32,
2017-02-25T19:35:00Z,72.1853256,22.32518089,
2017-02-25T19:40:00Z,72.18093,22.32273889,
2017-02-25T19:45:00Z,72.18744,22.32635556,
2017-02-25T19:50:00Z,72.21198,22.33998889,
2017-02-25T19:55:00Z,72.19213,22.32896111,
2017-02-25T20:00:00Z,72.1868,22.326,
2017-02-25T20:05:00Z,72.212,22.34,
2017-02-25T20:10:00Z,72.20354,22.3353,
2017-02-25T20:15:00Z,72.20535,22.33630556,
2017-02-25T20:20:00Z,72.212,22.34,
2017-02-25T20:25:00Z,72.1400146,22.30000811,
2017-02-25T20:30:00Z,72.14,22.3,
2017-02-25T20:35:00Z,72.164,22.31333333,
2017-02-25T20:40:00Z,72.10338,22.27965556,
2017-02-25T20:45:00Z,72.08061,22.26700556,
2017-02-25T20:50:00Z,72.032,22.24,
2017-02-25T20:55:00Z,72.068,22.26,
2017-02-25T21:00:00Z,71.97396,22.20775556,
2017-02-25T21:05:00Z,71.996,22.22,
2017-02-25T21:10:00Z,71.88799,22.15999444,
2017-02-25T21:15:00Z,71.85199,22.13999444,
2017-02-25T21:20:00Z,71.7047348,22.058186,
2017-02-25T21:25:00Z,71.6721039,22.04005772,
2017-02-25T21:30:00Z,71.636,22.02,
2017-02-25T21:35:00Z,71.5424042,21.96800233,
2017-02-25T21:40:00Z,71.45046,21.91692222,
2017-02-25T21:45:00Z,71.31757,21.84309444,
2017-02-25T21:50:00Z,71.22142,21.78967778,
2017-02-25T21:55:00Z,71.12479,21.73599444,
2017-02-25T22:00:00Z,71.05248,21.69582222,
2017-02-25T22:05:00Z,70.9711151,21.6506195,
2017-02-25T22:10:00Z,70.888916,21.60495333,
2017-02-25T22:15:00Z,70.772,21.54,
2017-02-25T22:20:00Z,70.6795044,21.48861356,
2017-02-25T22:25:00Z,70.62798,21.45998889,
2017-02-25T22:30:00Z,70.484,21.38,
2017-02-25T22:35:00Z,70.41202,21.34001111,
2017-02-25T22:40:00Z,70.412,21.34,
2017-02-25T22:45:00Z,70.376,21.32,
2017-02-25T22:50:00Z,70.484,21.38,
2017-02-25T22:55:00Z,70.484,21.38,
2017-02-25T23:00:00Z,70.51999,21.39999444,
2017-02-25T23:05:00Z,70.49655,21.38697222,
2017-02-25T23:10:00Z,70.48402,21.38001111,
2017-02-25T23:15:00Z,70.57759,21.43199444,
2017-02-25T23:20:00Z,70.52,21.4,
2017-02-25T23:25:00Z,70.544426,21.41357,
2017-02-25T23:30:00Z,70.592,21.44,
2017-02-25T23:35:00Z,70.592,21.44,
2017-02-25T23:40:00Z,70.592,21.44,
2017-02-25T23:45:00Z,70.59583,21.44212778,
2017-02-25T23:50:00Z,70.592,21.44,
2017-02-25T23:55:00Z,70.66399,21.47999444,
2017-02-26T00:00:00Z,70.592,21.44,
2017-02-26T00:05:00Z,70.60486,21.44714444,
2017-02-26T00:10:00Z,70.6316,21.462,
2017-02-26T00:15:00Z,70.60266,21.44592222,
2017-02-26T00:20:00Z,70.57143,21.42857222,
2017-02-26T00:25:00Z,70.55601,21.42000556,
2017-02-26T00:30:00Z,70.50173,21.38985,
2017-02-26T00:35:00Z,70.45427,21.36348333,
2017-02-26T00:40:00Z,70.448,21.36,
2017-02-26T00:45:00Z,70.376,21.32,
2017-02-26T00:50:00Z,70.27638,21.26465556,
2017-02-26T00:55:00Z,70.196,21.22,
2017-02-26T01:00:00Z,70.10738,21.17076667,
2017-02-26T01:05:00Z,69.98,21.1,
2017-02-26T01:10:00Z,69.91399,21.06332778,
2017-02-26T01:15:00Z,69.908,21.06,
2017-02-26T01:20:00Z,69.81955,21.01086111,
2017-02-26T01:25:00Z,69.764,20.98,
