# # iwNorthAvgTemp,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,Mull SWT C,Heat Mode,pitchedRoofInsuThickness,mullSurfaceMetalThickness,extWinU,extWinSHGC,intMass,infilRate
2.084190268289770032e+01,1.123567285999999825e+02,6.231609049000000056e+01,-3.453703703999999597e+00,8.178333333000000493e+01,-6.750000000000000444e-01,2.843333332999999925e+02,2.142066666999999924e+00,4.031973314830000277e+01,1.000000000000000000e+00,2.331073729741305334e-01,6.796358657166300284e-03,2.978416630146213606e+00,5.102694364706568120e-01,9.821989050249560194e+01,1.791244390157705757e-01
1.614806223730409940e+01,1.830138263000000043e+00,4.867362359999999888e-01,1.147453703999999952e+01,9.763333332999999925e+01,1.182361110999999987e+01,1.517500000000000000e+02,1.303866669999999839e-01,2.067886495750000009e+01,1.000000000000000000e+00,1.023585185310545015e-01,6.761152222859924399e-03,2.703077828779229197e+00,3.241991834758702340e-01,5.041666132316437654e+01,2.584113883943415235e-01
2.186878123441629995e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.196712963000000052e+01,6.975833332999999925e+01,1.753657407000000035e+01,2.103333333000000209e+02,3.837093329999999858e-01,2.378675092579999983e+01,0.000000000000000000e+00,2.035254948435877842e-01,5.455829665120511332e-03,2.856676013175149631e+00,3.356699780969482072e-01,5.696068038727693050e+01,1.934878844077638493e-01
2.245690935874529970e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.868518518000000128e+00,9.055833332999999641e+01,3.260185185000000097e+00,5.041666666999999791e+01,4.470400000000000068e-02,3.172315028250000069e+01,1.000000000000000000e+00,1.184732770364566451e-01,9.485951844337056280e-03,1.881256316497045500e+00,6.071395350272319469e-01,3.015436708244796904e+01,2.474691729552111474e-02
2.224964652527269848e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.188888889000000049e+01,9.498333332999999357e+01,1.265879630000000056e+01,1.875000000000000000e+02,3.427306670000000444e-01,2.317125694499999966e+01,0.000000000000000000e+00,9.217486235791499949e-02,9.259305423074508379e-03,2.076678700417284418e+00,3.992774217423695760e-01,6.676283750689667329e+01,1.775243825455866467e-02
2.194720814097529882e+01,1.550252713999999976e+01,5.715183258999999794e+01,1.281250000000000000e+01,9.826666667000000643e+01,1.306388888999999942e+01,2.092500000000000000e+02,1.676400000000000112e-01,2.300920353420000097e+01,0.000000000000000000e+00,2.503129431828879925e-01,8.434370410148788258e-03,2.850451862445405826e+00,4.271031699914934476e-01,7.510903835409089879e+01,7.966212868927290136e-02
1.965492355514039957e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.545833332999999143e+00,8.362500000000000000e+01,9.165277778000000097e+00,2.255000000000000000e+02,1.259162667000000013e+00,2.866691419500000038e+01,1.000000000000000000e+00,1.745508608839362319e-01,7.234033097656676105e-03,2.196901436776849792e+00,5.009142965248567503e-01,4.133124302374761783e+01,2.603112381224091942e-01
1.987442734962699831e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.027777777999999920e+00,7.079166666999999791e+01,-3.736111109999999957e-01,1.813333333000000209e+02,0.000000000000000000e+00,3.704784435170000023e+01,1.000000000000000000e+00,2.761994253841326685e-01,9.344337752413500731e-03,2.276333388390974655e+00,2.729342702847121771e-01,4.181264323127312821e+01,7.852519265816264304e-02
2.643511989356520075e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.854166667000001212e+00,6.717499999999999716e+01,-3.643055556000000195e+00,3.062500000000000000e+02,2.011680000000000135e+00,4.602804763750000205e+01,1.000000000000000000e+00,1.924227664354200007e-01,8.304872868451843027e-03,1.565879583235850747e+00,4.610686835907645276e-01,7.846039737693732263e+01,1.035523295266294053e-01
2.381765954933739948e+01,1.365640145000000132e+02,5.998592842000000047e+01,1.276388889000000137e+00,5.939166666999999933e+01,8.743981481000000500e+00,2.194166666999999791e+02,3.986106670000000296e-01,4.730874050919999974e+01,1.000000000000000000e+00,2.122653940536500805e-01,6.876377736950164445e-03,1.687053483561312683e+00,3.786504920685437314e-01,5.025274087273184875e+01,4.463917045366626313e-02
2.561577243726960162e+01,8.958625213000000542e+01,8.300976960000000417e+02,-4.292592593000000178e+00,2.825000000000000000e+01,1.376805556000000053e+01,2.610833332999999925e+02,4.697645333000000534e+00,2.236049192750000003e+01,1.000000000000000000e+00,1.788921538895203445e-01,7.423168279169632677e-03,2.650742151875766783e+00,4.077925657957010008e-01,3.850408065120637957e+01,1.632164490047812444e-01
2.090783825214440128e+01,4.876108899999999835e+01,9.900361228000000438e+02,-1.538657406999999999e+01,7.809999999999999432e+01,-1.234305555999999982e+01,2.815833332999999925e+02,2.499698667000000096e+00,6.558474199079999778e+01,1.000000000000000000e+00,1.991537208523726510e-01,3.037586363449897887e-03,1.521903512752473375e+00,5.364429557193863829e-01,4.033466877176202559e+01,8.985323164740409430e-02
2.430816356602730011e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.598611111000000307e+00,4.153333332999999783e+01,8.762499999999999289e+00,1.285833332999999925e+02,1.180930666999999934e+00,2.170093156420000113e+01,1.000000000000000000e+00,2.284311800933883085e-01,5.183324530692759273e-03,2.719509943265107754e+00,4.693443263097767382e-01,3.877741201535009452e+01,8.660013475405488326e-02
1.706153169946509962e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.226064814999999975e+01,4.703333332999999783e+01,-2.508333332999999943e+00,1.535833333000000209e+02,2.123440000000000050e-01,3.568475457920000338e+01,1.000000000000000000e+00,5.670394759244854616e-02,6.671400307873736127e-03,2.004809838775645670e+00,5.306602068494084001e-01,4.421612098319447881e+01,2.035587248624269874e-01
2.126146968910839874e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.265740741000000114e+00,8.909999999999999432e+01,7.942129629000000079e+00,7.291666666999999791e+01,1.937173330000000193e-01,3.095471521249999824e+01,1.000000000000000000e+00,2.935247208649057193e-01,6.820118277758423914e-03,2.906922528731458399e+00,5.494899501123311492e-01,4.516656286168580436e+01,6.389767226089659857e-02
2.320982385316769836e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.111111109999999957e-01,8.147499999999999432e+01,3.702777778000000186e+00,8.300000000000000000e+01,6.593839999999999701e-01,2.050797076829999810e+01,1.000000000000000000e+00,7.881992566330035810e-02,9.308185754792950434e-03,1.905094636764198990e+00,4.758902211411746852e-01,3.967764409080533738e+01,6.190457961979065060e-02
1.973576823992539886e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.085092593000000072e+01,9.465000000000000568e+01,1.166759258999999993e+01,1.078333332999999925e+02,4.656666670000000341e-01,2.334313610999999966e+01,0.000000000000000000e+00,7.496991372674674525e-02,2.322068549704870647e-03,2.469086917378661372e+00,3.277493746972127142e-01,7.776276299587343033e+01,2.990222841942459797e-01
2.033387449725830010e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.540740741000000025e+00,7.690833333000000493e+01,2.085648148000000202e+00,2.900833332999999925e+02,1.043093330000000041e-01,3.246196175000000039e+01,1.000000000000000000e+00,2.089933026031377539e-01,7.676086963026200818e-03,2.812797558328576031e+00,5.913267728431569337e-01,7.945036842368662633e+01,1.175401106750488950e-01
1.996796303266640038e+01,8.041502427000000353e+01,2.571973660000000383e-01,1.193009282999999954e+01,9.799166787999999428e+01,1.222546273999999933e+01,2.324166666999999791e+02,2.175594620000000035e+00,3.748767661920000194e+01,1.000000000000000000e+00,1.483069252168801033e-01,8.248248736689320348e-03,2.931417592121232651e+00,4.462816283594630007e-01,9.985396258050607798e+01,2.996672253015381648e-01
2.118584356482530140e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.067129630000000162e+00,9.367499999999999716e+01,3.994444445000000066e+00,1.668333333000000209e+02,0.000000000000000000e+00,3.744798595500000005e+01,1.000000000000000000e+00,1.674609685162222750e-01,2.843830760402462667e-03,1.708121876217587376e+00,2.616274833883466266e-01,6.079371319183227484e+01,3.073135231720552224e-02
2.320441055279119880e+01,5.491616178000000303e+01,6.395418310000000606e-01,1.358055556000000053e+01,9.712500000000000000e+01,1.401203703999999917e+01,1.209166667000000075e+02,2.980266669999999674e-01,2.393563507920000077e+01,0.000000000000000000e+00,6.149260044298875127e-02,5.682313339426202023e-03,2.063294049314888579e+00,6.268595581432250263e-01,3.929872459153103392e+01,2.541204036201089034e-01
2.094010169278179845e+01,1.183295092000000048e+00,5.398061020000000099e-01,-3.932407407999999993e+00,7.040000000000000568e+01,8.384259259999999880e-01,2.362500000000000000e+02,1.467781333000000021e+00,5.355717263830000263e+01,1.000000000000000000e+00,2.331073729741305334e-01,6.796358657166300284e-03,2.978416630146213606e+00,5.102694364706568120e-01,9.821989050249560194e+01,1.791244390157705757e-01
1.853497982849459902e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.251851851999999710e+00,9.586666667000000075e+01,4.851851852000000243e+00,6.466666666999999791e+01,0.000000000000000000e+00,3.516726525420000371e+01,1.000000000000000000e+00,2.561641253813891628e-01,7.559974234047989877e-03,2.675249124546843937e+00,5.567276190991455875e-01,8.406986992571253836e+01,2.490737148156504932e-01
1.555989765597830043e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.082870370000000193e+00,9.091666666999999791e+01,-1.791203703999999952e+00,1.236666667000000075e+02,7.152640000000000109e-01,5.930681004750000085e+01,1.000000000000000000e+00,1.300382904800388428e-01,3.044064749250831054e-03,2.490456647508793697e+00,3.412463999925081093e-01,7.017424810739049690e+01,2.413815103024318232e-01
2.070410605801469828e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.930092592999999468e+00,9.621666666999999507e+01,1.049583332999999996e+01,1.676666666999999791e+02,7.152640000000000109e-01,3.226003823579999619e+01,1.000000000000000000e+00,7.783238483611093494e-02,3.992202063101826098e-03,1.862023895498184256e+00,4.621460883228954430e-01,4.813070012533769670e+01,7.206134727160275200e-02
2.815211884088169825e+01,1.362279928000000098e+02,8.266365821000000551e+02,-3.971759258999999709e+00,2.960000000000000142e+01,1.341851851999999923e+01,2.808333332999999925e+02,3.147906666999999992e+00,2.318084722249999885e+01,1.000000000000000000e+00,1.792739473100850023e-01,5.847784774552068285e-03,1.752033997446691860e+00,5.319605647828978823e-01,7.044329045622478702e+01,1.462159670600437500e-01
2.248473188059839956e+01,1.203915035999999787e+02,5.626726244999999693e+01,-6.054629629999999985e+00,8.311666667000000075e+01,-3.569444444999999799e+00,2.807500000000000000e+02,3.062224000000000057e+00,4.507513972329999774e+01,1.000000000000000000e+00,1.939250062517341444e-01,5.767931428942689107e-03,2.534989164594001920e+00,4.925006462879355507e-01,5.006511286864736121e+01,1.747995023940681902e-01
2.195267802770199950e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.841203703999999775e+00,7.109999999999999432e+01,-2.416666670000000017e-01,1.110000000000000000e+02,0.000000000000000000e+00,3.532526088329999681e+01,1.000000000000000000e+00,2.513560902856740165e-01,7.776378765314443352e-03,2.154338490524643213e+00,6.136749449369547360e-01,6.823520445801887035e+01,1.340583175290581963e-01
2.796424024428900168e+01,4.551181591000000282e+01,6.249466152999999622e+02,-1.230046296000000083e+01,1.877499999999999858e+01,1.048287037000000055e+01,1.213333332999999925e+02,8.270239999999999814e-01,2.240245812999999941e+01,1.000000000000000000e+00,2.935247208649057193e-01,6.820118277758423914e-03,2.906922528731458399e+00,5.494899501123311492e-01,4.516656286168580436e+01,6.389767226089659857e-02
2.074376171946149938e+01,9.767744577000000561e+01,4.069445106999999666e+02,-1.521759258999999975e+00,7.095000000000000284e+01,3.268518518000000039e+00,2.790000000000000000e+02,3.691805333000000022e+00,3.729117004670000313e+01,1.000000000000000000e+00,2.577463715119819865e-01,7.596555949329698680e-03,1.511930520858797422e+00,2.865094806441339514e-01,9.239300169784110039e+01,2.569188178634382869e-01
1.993216433524800024e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.456481482000000049e+00,5.918333333000000351e+01,1.649074074000000056e+00,1.423333333000000209e+02,0.000000000000000000e+00,3.947888129670000268e+01,1.000000000000000000e+00,1.562948828214602015e-01,9.048055157225891321e-03,2.101076431516760934e+00,3.109388516761848464e-01,4.582668839107768122e+01,2.369960513926738788e-01
1.530533230428260083e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.768518499999999799e-02,7.618333332999999641e+01,3.850462963000000016e+00,2.725000000000000000e+02,3.390053329999999643e-01,2.808507731419999942e+01,1.000000000000000000e+00,1.003172068980982129e-01,2.876007965287659569e-03,1.917420128449849770e+00,2.579935502954958659e-01,6.222369338850554499e+01,1.356236155329341442e-01
1.946740554294590098e+01,4.646700806999999855e+01,3.821754110000000204e-01,7.012500000000000178e+00,9.812500000000000000e+01,7.281944444999999710e+00,1.203333332999999925e+02,1.043093330000000041e-01,3.553719395419999927e+01,1.000000000000000000e+00,1.430968463083558406e-01,8.827660850102119969e-03,2.291399288034916992e+00,2.794440058082463541e-01,6.740672105039824658e+01,2.224322148604463423e-01
1.563174643806990005e+01,3.085744516000000104e+01,3.541307370000000105e+02,-1.318935184999999954e+01,5.680833333000000351e+01,-5.997222222000000436e+00,6.833333333000000209e+01,0.000000000000000000e+00,3.536571012079999576e+01,1.000000000000000000e+00,1.410773376124941914e-01,4.139444270464667092e-03,2.168327722706897553e+00,4.870760853607946084e-01,7.965852488906979545e+01,2.776982513314359413e-01
1.803464908336540162e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.471759258999999709e+00,8.918333332999999641e+01,7.122685184999999919e+00,7.333333333000000209e+01,2.235200000000000034e-02,3.244973451829999789e+01,1.000000000000000000e+00,7.370936400044206249e-02,4.673485682319138482e-03,1.785032352280950807e+00,3.250379371783682636e-01,5.175528199195471757e+01,1.436063509320791298e-01
1.903478813262420033e+01,1.210973695000000134e+02,7.973527129999999907e-01,-6.788888888999999871e+00,8.175000000000000000e+01,-4.128703703999999419e+00,3.079166667000000075e+02,2.834978666999999675e+00,4.790181009329999995e+01,1.000000000000000000e+00,2.597103465479900231e-01,7.735698118679927918e-03,2.568082648558514869e+00,2.585263065990410225e-01,6.274857552319841858e+01,2.614972195080935147e-01
2.061000522962670090e+01,5.269835997999999933e+01,2.839733773000000294e+00,1.880555556000000017e+00,8.682500000000000284e+01,3.877314815000000081e+00,2.734166667000000075e+02,2.220298666999999782e+00,3.737816090169999939e+01,1.000000000000000000e+00,6.346726616615043504e-02,2.103921532281274962e-03,2.887486805175315752e+00,5.965685045077673276e-01,4.454198483981840440e+01,9.941725755407321286e-02
1.912725158040009887e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.766666667000000857e+00,8.020000000000000284e+01,1.001249999999999929e+01,2.355000000000000000e+02,2.458720000000000017e+00,3.612156514329999624e+01,1.000000000000000000e+00,1.665330565802097262e-01,8.501465636227060335e-03,2.456488044162973949e+00,5.715249694572099859e-01,9.373771958520902103e+01,2.345358631273740113e-01
2.298357682342690111e+01,5.260716284000000087e+01,2.285746150000000032e+00,3.509259259999999991e-01,7.976666667000000643e+01,3.522685184999999830e+00,2.422500000000000000e+02,2.559304000000000023e+00,5.987566726749999901e+01,1.000000000000000000e+00,2.672862574242214073e-01,2.126572497346994502e-03,2.487033187311245452e+00,6.238623756334176207e-01,6.296803703775654526e+01,1.613161107729056964e-01
1.377462108047449973e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.575925926000000032e+00,7.183333333000000209e+01,-5.290277778000000097e+00,2.904166667000000075e+02,8.009466670000000565e-01,4.220852846999999741e+01,1.000000000000000000e+00,5.106559409263261573e-02,5.108471052099414905e-03,2.683065074517592130e+00,6.359678661521206422e-01,4.331471041377652398e+01,1.427910213890500046e-01
1.290070211596230010e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.879629630000000107e-01,8.761666667000000075e+01,2.027314814999999992e+00,3.065833332999999925e+02,7.003626670000000498e-01,3.074809323670000083e+01,1.000000000000000000e+00,5.861771431296015911e-02,2.164339439666909150e-03,2.158219383808256620e+00,3.670348198690975283e-01,9.915797867370447705e+01,2.012931219768333002e-01
2.263579425857779981e+01,7.427184670000001177e+01,5.232542017000000101e+00,1.825462963000000105e+00,7.638333332999999925e+01,5.645833332999999676e+00,3.044166667000000075e+02,1.240536000000000083e+00,5.061337939919999940e+01,0.000000000000000000e+00,2.997976796794665222e-01,4.164539386932095827e-03,1.734926109179919962e+00,4.602277597634634176e-01,7.728707960466223881e+01,2.858211062973476380e-01
2.158871421087389919e+01,1.352387695000000178e+02,9.763531527000000665e+01,1.363148147999999971e+01,8.641666666999999791e+01,1.588240741000000078e+01,2.140833333000000209e+02,1.635421333000000033e+00,2.361490973249999925e+01,0.000000000000000000e+00,1.548553122039794672e-01,9.513248395547166392e-03,2.171428746285712919e+00,3.852667247445153986e-01,6.017885520251672204e+01,2.659850109392692535e-02
2.085924529242929992e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.555509258999999922e+01,7.248333332999999357e+01,-1.159259259000000064e+01,3.199166667000000075e+02,4.470400000000000068e-02,4.643710842670000005e+01,1.000000000000000000e+00,2.102840648175248184e-01,9.640358308677139318e-03,1.735106910435335825e+00,4.908941736139543766e-01,3.507415852919413624e+01,2.904308079239006912e-02
2.121644760093940008e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.215648148000000006e+01,6.096666667000000217e+01,-5.838425926000000210e+00,2.871666667000000075e+02,1.721104000000000189e+00,4.154008467579999575e+01,1.000000000000000000e+00,2.779597343034603263e-01,2.555811120774750290e-03,2.381273719397609234e+00,4.160777053365639633e-01,5.514737912180821411e+01,3.535026839355737832e-02
2.325522876227019964e+01,7.168425451999999609e+01,1.502591776999999951e+01,1.183796296000000048e+01,8.789166667000000643e+01,1.379583333000000067e+01,2.111666666999999791e+02,4.470400000000000068e-02,2.541265021750000130e+01,1.000000000000000000e+00,1.260041184481822119e-01,7.331335230113587495e-03,1.932172835584867077e+00,4.886282326926359998e-01,4.969309025000423219e+01,1.450903649560588426e-01
2.143928161396679855e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.688425925999999855e+00,6.440833333000000493e+01,-8.166666670000000128e-01,2.832500000000000000e+02,4.150021332999999757e+00,3.272894676079999954e+01,1.000000000000000000e+00,1.954723518113792857e-01,5.532785736367897347e-03,1.928032154143487498e+00,5.689462148747808090e-01,9.014271899047571424e+01,1.816593964718702103e-01
2.009934917106059871e+01,2.015894601000000108e+01,1.061005737999999976e+00,1.208703704000000023e+01,9.928333333000000493e+01,1.218194444000000054e+01,2.106666666999999791e+02,9.238826669999999908e-01,4.538387036999999680e+01,1.000000000000000000e+00,2.682826553415209592e-01,9.692685950708296305e-03,2.787331882439235020e+00,6.086149883872724597e-01,4.260722017859498578e+01,8.291336369499012482e-02
1.562952516628289956e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.209814815000000010e+01,7.020000000000000284e+01,-7.607870369999999660e+00,2.816666667000000075e+02,3.229864000000000068e+00,4.279474745329999763e+01,1.000000000000000000e+00,8.542726746740364474e-02,7.857644972420854343e-03,2.349850211965318625e+00,3.058595110320842525e-01,6.244650852841009225e+01,1.059198861824807991e-01
2.000364115866589998e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.685648147999999402e+00,7.279999999999999716e+01,1.034722222000000080e+01,1.872500000000000000e+02,2.432642667000000092e+00,4.029869295830000198e+01,1.000000000000000000e+00,1.410773376124941914e-01,4.139444270464667092e-03,2.168327722706897553e+00,4.870760853607946084e-01,7.965852488906979545e+01,2.776982513314359413e-01
1.298684841057970019e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.486527777999999955e+01,7.236666667000000075e+01,-1.086018518000000022e+01,1.723333333000000209e+02,3.837093329999999858e-01,6.449508189920000234e+01,1.000000000000000000e+00,5.961368254711164882e-02,9.851806969981830378e-03,1.994987253058716714e+00,2.535825423063116646e-01,9.696590365710684978e+01,2.172653923358073280e-01
1.916946578863050021e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.140740740999999892e+00,9.302500000000000568e+01,2.150462963000000283e+00,6.516666666999999791e+01,1.080346669999999870e-01,3.540374299500000177e+01,1.000000000000000000e+00,1.370161127639551446e-01,9.778509168426739034e-03,2.600934245052334060e+00,2.669770080284215585e-01,5.525497945606501560e+01,4.573726886126808916e-02
2.240817314277029837e+01,5.867768197000000185e+01,4.096590260000000372e-01,-8.966203703999999775e+00,6.929999999999999716e+01,-4.147222221999999903e+00,2.955000000000000000e+02,3.293194666999999853e+00,6.529663185079999721e+01,1.000000000000000000e+00,2.600351361683230778e-01,6.017073815700476301e-03,2.206070154733823507e+00,2.690899076376218058e-01,4.431585810239866419e+01,1.184311851401425031e-01
2.019385967744679888e+01,1.008791024000000078e+02,1.877913850000000195e+02,1.337268519000000033e+01,8.007500000000000284e+01,1.681157407999999975e+01,2.232500000000000000e+02,1.840314666999999904e+00,2.437978739829999952e+01,0.000000000000000000e+00,8.488033048501444910e-02,8.407227796882098259e-03,2.014338924161035216e+00,2.675642045059007379e-01,7.390464088639993179e+01,2.389244295531970375e-01
1.934849959072359837e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.160555556000000088e+01,6.474166667000000075e+01,-6.042129629999999807e+00,2.802500000000000000e+02,1.817962666999999977e+00,4.282970375000000018e+01,1.000000000000000000e+00,2.787865351270447656e-01,5.891513824903057452e-03,2.251776716582924998e+00,6.418566825012104182e-01,9.222295293203809763e+01,1.572587659078166777e-01
2.036406515944430140e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.181018518999999323e+00,6.881666667000000359e+01,-1.189814815000000081e+00,5.125000000000000000e+01,1.080346669999999870e-01,3.984606879670000268e+01,1.000000000000000000e+00,1.830453280303386276e-01,2.773119162548604022e-03,2.362393582176083306e+00,6.456070357835576035e-01,6.098540169917927756e+01,5.448464100437457047e-02
1.945276863185500105e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.238425926000000565e+00,7.879166666999999791e+01,9.735648147999999225e+00,6.700000000000000000e+01,0.000000000000000000e+00,2.824054126829999944e+01,1.000000000000000000e+00,2.083136812419510431e-01,6.343088230881406206e-03,2.175995362937480415e+00,3.176860002302294150e-01,3.328419497167548968e+01,1.308769376776574289e-01
1.900348635611819859e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.249305556000000017e+01,4.582500000000000284e+01,-2.411574074000000234e+00,1.512500000000000000e+02,4.209626670000000126e-01,3.800351729169999970e+01,1.000000000000000000e+00,8.928852404827847256e-02,3.770153404976038427e-03,1.936017471132829293e+00,4.640428615221173225e-01,9.025196418832672407e+01,2.456569011278389447e-01
2.321593523894440025e+01,7.311317737999999622e+01,7.999613988999999492e+02,-1.213842593000000036e+01,1.859166666999999862e+01,1.083009258999999957e+01,1.080833332999999925e+02,5.438986670000000023e-01,2.210934417170000188e+01,1.000000000000000000e+00,1.483069252168801033e-01,8.248248736689320348e-03,2.931417592121232651e+00,4.462816283594630007e-01,9.985396258050607798e+01,2.996672253015381648e-01
2.209195525798860160e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.351851850000000133e-01,5.510833333000000067e+01,8.630555556000000905e+00,8.333333333000000209e+01,1.117599999999999927e+00,2.253178121750000074e+01,0.000000000000000000e+00,2.577463715119819865e-01,7.596555949329698680e-03,1.511930520858797422e+00,2.865094806441339514e-01,9.239300169784110039e+01,2.569188178634382869e-01
1.966439925873050143e+01,1.223932795999999854e+02,2.060087577999999908e+01,-6.005555556000000017e+00,5.970833333000000209e+01,9.476851849999999855e-01,2.805833332999999925e+02,4.485301332999999779e+00,3.771260415329999915e+01,1.000000000000000000e+00,1.696400834213049880e-01,5.572312550566214419e-03,2.621808955735117408e+00,6.220607453727304836e-01,4.145588718513479165e+01,2.166056341456485124e-01
1.649594801480749950e+01,2.620538204000000064e+02,3.947421583999999939e+02,-1.279259258999999993e+01,5.126666666999999933e+01,-4.233796296000000403e+00,2.916666667000000075e+02,2.976541333000000122e+00,3.389555417999999776e+01,1.000000000000000000e+00,5.602471310680701838e-02,3.850749324222938960e-03,2.330577725279198376e+00,4.275616406293214489e-01,8.383114300057405899e+01,5.815404518875520040e-02
2.014455103982160011e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.792592593000000178e+00,9.665000000000000568e+01,1.029212962999999981e+01,1.558333333000000209e+02,0.000000000000000000e+00,2.808529649169999942e+01,1.000000000000000000e+00,2.868733428295635601e-01,8.551022299517105699e-03,2.955176968958070916e+00,5.789228475891254888e-01,7.198098057265626437e+01,7.876436920827066535e-02
2.491222648003839879e+01,2.741563474999999812e+02,1.228207175000000007e+02,-5.370370369999999838e+00,5.564999999999999858e+01,2.600000000000000089e+00,2.856666667000000075e+02,3.591221333000000016e+00,3.439692217920000417e+01,1.000000000000000000e+00,2.234498382729641075e-01,2.227959476899746532e-03,2.029897630873571668e+00,5.454277141779463323e-01,9.504375681573009160e+01,8.211285640277500575e-02
1.800590827809660155e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.800462963000000194e+00,6.980833332999999641e+01,5.000000000000000278e-02,1.479166666999999791e+02,6.966373329999999697e-01,3.752232605500000062e+01,1.000000000000000000e+00,1.144389186737497094e-01,2.203690808562799516e-03,1.532229001525130752e+00,4.792260905411850347e-01,4.868748927547544980e+01,2.682902113450337245e-01
2.021803319190910031e+01,2.233478321999999707e+02,8.494460100999999952e+01,8.369907407999999549e+00,6.102499999999999858e+01,1.585925925999999997e+01,2.024166666999999791e+02,1.098973332999999997e+00,2.265663173579999778e+01,0.000000000000000000e+00,8.644561208674178543e-02,6.558722044294797333e-03,2.239693271581573608e+00,2.741643941565575227e-01,8.175784904761513872e+01,2.915650756350272044e-01
1.900436481528700128e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.629629630000000162e-01,9.541666666999999791e+01,1.316203704000000085e+00,5.500000000000000000e+01,0.000000000000000000e+00,2.880161786080000041e+01,1.000000000000000000e+00,2.613161266550651507e-01,8.367116929267157110e-03,2.966487920050679072e+00,5.058082808443393752e-01,6.153767089376152910e+01,8.882038246831128192e-02
2.231195276423489915e+01,1.211796030000000002e+02,1.747472843000000164e+00,7.599074073999999790e+00,6.445000000000000284e+01,1.419814814999999975e+01,1.859166666999999791e+02,1.993053333000000205e+00,2.205387360170000122e+01,1.000000000000000000e+00,2.836202909980021780e-01,9.749081714086785949e-03,2.589084953170649683e+00,2.653561294737179499e-01,6.108001435094115550e+01,2.059845476120288066e-02
2.403970004307160124e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.954166666999999968e+00,7.870833333000000209e+01,-7.064814820000000495e-01,2.825000000000000000e+02,3.084575999999999762e+00,4.249852277829999991e+01,1.000000000000000000e+00,2.849343831547558326e-01,5.975047826353678884e-03,2.067543153467178652e+00,4.150184433255562633e-01,9.266668333900351229e+01,2.180539224303124773e-02
2.263459222405949944e+01,1.234916081999999875e+02,1.459988631999999953e+01,1.660185185000000008e+00,8.686666667000000075e+01,3.641666666999999968e+00,2.367500000000000000e+02,2.473621333000000089e+00,3.938722476830000119e+01,1.000000000000000000e+00,1.608283859694238371e-01,9.297140951603730455e-03,1.643563080186225989e+00,3.320648689583439728e-01,8.115594058636793307e+01,2.044441329258000206e-01
1.949013460778940043e+01,1.623678469999999834e+02,8.600095061000000385e+01,6.899074073999999612e+00,8.810833332999999357e+01,8.751851851999999710e+00,2.850833332999999925e+02,2.555578666999999804e+00,3.247923041579999648e+01,1.000000000000000000e+00,1.121518784800580315e-01,2.969369088899888234e-03,1.852451937014627514e+00,4.711035719519670595e-01,4.317925369737667296e+01,1.360406367472680733e-01
