Date/Time,EMS:IW North Zone Average Temperature [C](TimeStep),EMS:IW Calculated Heating Demand [KW](TimeStep) 
 03/28  05:00:00,23.8942377281988,0.0 
 03/28  06:00:00,23.7679464504097,0.0 
 03/28  07:00:00,23.6720296964063,0.0 
 03/28  08:00:00,23.5579486067084,0.0 
 03/28  09:00:00,23.5512034977373,0.0 
 03/28  10:00:00,23.738656785121,0.0 
 03/28  11:00:00,23.9976113125622,0.0 
 03/28  12:00:00,24.1735130856205,0.0 
 03/28  13:00:00,24.0837517149655,0.0 
 03/28  14:00:00,24.0899321468747,0.0 
 03/28  15:00:00,24.3661662037511,0.0 
 03/28  16:00:00,24.5403679948063,0.0 
 03/28  17:00:00,24.4931369027277,0.0 
 03/28  18:00:00,24.4171634701622,0.0 
 03/28  19:00:00,24.1678443853221,0.0 
 03/28  20:00:00,23.846346947479,0.0 
 03/28  21:00:00,23.4921489771422,0.0 
 03/28  22:00:00,23.1446449011626,9.78679637580823 
 03/28  23:00:00,22.9184542620833,6.46491942224184 
 03/28  24:00:00,22.7612819960351,7.68227601096159 
 03/29  01:00:00,22.6288589091767,0.0 
 03/29  02:00:00,22.5550918395018,8.50190164716006 
 03/29  03:00:00,22.3553307740017,7.13305347992603 
 03/29  04:00:00,22.1512676167604,5.94555005216898 
 03/29  05:00:00,22.0146452028477,6.06364206533528 
 03/29  06:00:00,21.9202194531109,5.94885445914496 
 03/29  07:00:00,21.8223223584897,5.83575269666 
 03/29  08:00:00,21.7393554987534,8.42876399042938 
 03/29  09:00:00,21.76679525798,13.6317708719514 
 03/29  10:00:00,22.0874416845804,19.3349149304764 
 03/29  11:00:00,22.98278765446,0.0 
 03/29  12:00:00,23.7129904726292,0.0 
 03/29  13:00:00,23.7331637016381,0.0 
 03/29  14:00:00,23.8562867656513,0.0 
 03/29  15:00:00,24.3688932548904,0.0 
 03/29  16:00:00,24.868742323328,0.0 
 03/29  17:00:00,25.093215504461,0.0 
 03/29  18:00:00,25.2213947263193,0.0 
 03/29  19:00:00,24.9956275772839,0.0 
 03/29  20:00:00,24.5854753035668,0.0 
 03/29  21:00:00,24.1836063601699,0.0 
 03/29  22:00:00,23.7743012342355,0.0 
 03/29  23:00:00,23.4535179684109,0.0 
 03/29  24:00:00,23.2058992057579,16.698390654589 
 03/30  01:00:00,23.2685660953265,12.0490837693329 
 03/30  02:00:00,23.2214192066114,11.6415749520817 
 03/30  03:00:00,23.1348823392924,11.302733244667 
 03/30  04:00:00,23.0350095349308,10.9755217967464 
 03/30  05:00:00,22.9038294037296,10.6554359209906 
 03/30  06:00:00,22.7493318942102,8.87633053246048 
 03/30  07:00:00,22.608197156708,8.32864498025912 
 03/30  08:00:00,22.5194827256746,10.56766711986 
 03/30  09:00:00,22.5865015271678,9.57251509435974 
 03/30  10:00:00,22.8147988343163,8.00748401988354 
 03/30  11:00:00,23.2598809356357,7.83025931791102 
 03/30  12:00:00,23.5855761649336,7.30315346763041 
 03/30  13:00:00,23.5363193944167,0.0 
 03/30  14:00:00,23.4817811998663,0.0 
 03/30  15:00:00,23.6313946089242,0.0 
 03/30  16:00:00,23.7742263998019,0.0 
 03/30  17:00:00,23.7977646031252,0.0 
 03/30  18:00:00,23.7703260902871,0.0 
 03/30  19:00:00,23.5611933862221,0.0 
 03/30  20:00:00,23.2040339689826,0.0 
 03/30  21:00:00,22.8669377643193,0.0 
 03/30  22:00:00,22.5989618074346,0.0 
 03/30  23:00:00,22.3538010879959,0.0 
 03/30  24:00:00,22.121439622429,0.0 
 03/31  01:00:00,21.9742710934788,9.16707409189006 
 03/31  02:00:00,21.8446963967119,6.53558931164059 
 03/31  03:00:00,21.7198757446238,5.46021456687729 
 03/31  04:00:00,21.6253259974651,6.68187360176644 
 03/31  05:00:00,21.5293909979764,5.44942270001457 
 03/31  06:00:00,21.4199333757659,5.32825837085273 
 03/31  07:00:00,21.3376109132099,5.00667151936782 
 03/31  08:00:00,21.2718018984044,7.06923578075773 
 03/31  09:00:00,21.3204343791928,0.0 
 03/31  10:00:00,21.4786212506142,0.0 
 03/31  11:00:00,21.6656664608141,0.0 
 03/31  12:00:00,21.7827135271813,0.0 
 03/31  13:00:00,21.6272866031194,0.0 
 03/31  14:00:00,21.5654973828793,0.0 
 03/31  15:00:00,21.7602579832693,0.0 
 03/31  16:00:00,21.8930224653514,0.0 
 03/31  17:00:00,21.8301072580104,0.0 
 03/31  18:00:00,21.6965973335433,0.0 
 03/31  19:00:00,21.4122945229867,0.0 
 03/31  20:00:00,21.1164506870915,0.0 
 03/31  21:00:00,20.9143498973394,0.0 
 03/31  22:00:00,20.7861554458071,0.0 
 03/31  23:00:00,20.5892408327754,8.71401963704381 
 03/31  24:00:00,20.4523632201981,8.42619411497191 
